,Unnamed: 0,item,plural,classification,frequency_rank,recipient_id,DOsentence,PDsentence,DO_score,PD_score,diff
29,30,129,False,alternating,29,shortIndefinite,Linda granted a man another chance.,Linda granted another chance to a man.,-62.68725964408392,-62.513375084698104,0.1738845593858187
30,31,131,False,alternating,31,longIndefinite,Michael slipped a man from work a pill.,Michael slipped a pill to a man from work.,-55.54299089268013,-57.9782492206554,-2.4352583279752693
31,32,131,False,alternating,31,shortIndefinite,John slipped a woman a pill.,John slipped a pill to a woman.,-60.699759812147825,-60.81754395412833,-0.11778414198050768
32,33,133,False,alternating,33,longIndefinite,John quoted a man wearing a hat a sentence.,John quoted a sentence to a man wearing a hat.,-55.744276786236355,-52.26299092333994,3.4812858628964136
33,34,133,False,alternating,33,shortIndefinite,Michael quoted a woman a sentence.,Michael quoted a sentence to a woman.,-70.45308884303637,-70.59522612244155,-0.1421372794051763
34,35,135,False,alternating,35,longIndefinite,Linda owed a woman wearing a hat a job.,Linda owed a job to a woman wearing a hat.,-55.92011634568857,-47.496530075437086,8.423586270251484
35,36,135,False,alternating,35,shortIndefinite,Bob owed a woman a job.,Bob owed a job to a woman.,-67.01131673003331,-41.57988071440844,25.431436015624875
36,37,137,False,alternating,37,longIndefinite,Mary slid a man from work a note.,Mary slid a note to a man from work.,-59.15973462119398,-57.52395320093782,1.6357814202561585
37,38,137,False,alternating,37,shortIndefinite,Linda slid a woman a note.,Linda slid a note to a woman.,-62.687211559560325,-62.792601106346325,-0.10538954678600021
38,39,139,False,alternating,39,longIndefinite,Mary assigned a woman who was from work a desk.,Mary assigned a desk to a woman who was from work.,-59.35261847123361,-59.452545586974125,-0.09992711574051327
39,40,139,False,alternating,39,shortIndefinite,Michael assigned a woman a desk.,Michael assigned a desk to a woman.,-70.45483385734332,-70.562928489131,-0.10809463178767942
40,41,141,False,alternating,41,longIndefinite,Alice guaranteed a man wearing a hat a spot.,Alice guaranteed a spot to a man wearing a hat.,-66.80686087452713,-66.47189153492627,0.3349693396008604
41,42,141,False,alternating,41,shortIndefinite,John guaranteed a man a spot.,John guaranteed a spot to a man.,-60.69976015853051,-60.81754389271181,-0.11778373418130172
42,43,143,False,alternating,43,longIndefinite,John floated a woman who was wearing a hat a bottle.,John floated a bottle to a woman who was wearing a hat.,-44.44313830739833,-61.16620900996782,-16.723070702569494
43,44,143,False,alternating,43,shortIndefinite,Michael floated a woman a bottle.,Michael floated a bottle to a woman.,-28.154316425323486,-60.65432207522158,-32.50000564989809
44,45,145,False,alternating,45,longIndefinite,Maria pitched a woman who was from work a proposal.,Maria pitched a proposal to a woman who was from work.,-63.67250577761837,-63.752548161030106,-0.08004238341173675
45,46,145,False,alternating,45,shortIndefinite,Bob pitched a man a proposal.,Bob pitched a proposal to a man.,-67.01551775220659,-67.1338222891644,-0.11830453695780818
46,47,147,False,alternating,47,longIndefinite,Michael shipped a man who was wearing a hat a box.,Michael shipped a box to a man who was wearing a hat.,-70.69288787073936,-68.75290422891139,1.9399836418279648
47,48,147,False,alternating,47,shortIndefinite,Michael shipped a man a box.,Michael shipped a box to a man.,-70.1927382657328,-70.1998592753669,-0.00712100963410478
48,49,149,False,alternating,49,longIndefinite,John slammed a woman who was from work a fastball.,John slammed a fastball to a woman who was from work.,-61.10522509925014,-61.18526520131657,-0.08004010206642675
49,50,149,False,alternating,49,shortIndefinite,Bob slammed a woman a fastball.,Bob slammed a fastball to a woman.,-67.01430519990589,-67.13339546287501,-0.11909026296912373
50,51,151,False,alternating,51,longIndefinite,Alice signaled a woman from work a formation.,Alice signaled a formation to a woman from work.,-60.24353665130116,-59.361117827740706,0.8824188235604566
51,52,151,False,alternating,51,shortIndefinite,Bob signaled a woman a formation.,Bob signaled a formation to a woman.,-67.01587535549837,-67.13370313090887,-0.11782777541050393
52,53,153,False,alternating,53,longIndefinite,Bob snuck a woman who was from work a cookie.,Bob snuck a cookie to a woman who was from work.,-67.31972010760072,-65.83541370143686,1.484306406163853
53,54,153,False,alternating,53,shortIndefinite,Linda snuck a woman a cookie.,Linda snuck a cookie to a woman.,-62.77680049585408,-62.87212026351721,-0.09531976766312766
54,55,155,False,alternating,55,longIndefinite,Linda shoved a man who was from work a letter.,Linda shoved a letter to a man who was from work.,-62.977948691927494,-63.05166019859713,-0.073711506669639
55,56,155,False,alternating,55,shortIndefinite,John shoved a woman a letter.,John shoved a letter to a woman.,-60.69961701294024,-59.88730335762757,0.8123136553126642
56,57,157,False,alternating,57,longIndefinite,Mary hauled a man who was wearing a hat a shipment.,Mary hauled a shipment to a man who was wearing a hat.,-12.593223810195923,-44.955131297017424,-32.3619074868215
57,58,157,False,alternating,57,shortIndefinite,Alice hauled a man a shipment.,Alice hauled a shipment to a man.,-13.534495830535889,-55.15848420905681,-41.62398837852092
58,59,159,False,alternating,59,longIndefinite,Bob willed a woman who was from work a painting.,Bob willed a painting to a woman who was from work.,-67.48683802107136,-67.57430693359781,-0.08746891252644673
59,60,159,False,alternating,59,shortIndefinite,John willed a man a painting.,John willed a painting to a man.,-60.81754388075786,-60.922904389105106,-0.1053605083472462
60,61,161,False,alternating,61,longIndefinite,Mary mailed a woman from work a note.,Mary mailed a note to a woman from work.,-59.19052455353326,-59.28583471576479,-0.09531016223153443
61,62,161,False,alternating,61,shortIndefinite,Alice mailed a man a note.,Alice mailed a note to a man.,-69.72835485165028,-69.7297972475948,-0.0014423959445224455
62,63,163,False,alternating,63,longIndefinite,Maria phoned a man who was from work a request.,Maria phoned a request to a man who was from work.,-46.42010900388243,-63.82641978962566,-17.40631078574323
63,64,163,False,alternating,63,shortIndefinite,Maria phoned a woman a request.,Maria phoned a request to a woman.,-63.38450411408862,-63.489947838666296,-0.10544372457767537
64,65,165,False,alternating,65,longIndefinite,John flung a woman wearing a hat an apple.,John flung an apple to a woman wearing a hat.,-61.01758454504961,-59.335347152245504,1.6822373928041046
65,66,165,False,alternating,65,shortIndefinite,Linda flung a man an apple.,Linda flung an apple to a man.,-62.68712646875935,-62.79259667649949,-0.10547020774014015
66,67,167,False,alternating,67,longIndefinite,Alice chucked a woman who was wearing a hat a bag.,Alice chucked a bag to a woman who was wearing a hat.,-70.20301879003799,-45.35349321363949,24.8495255763985
67,68,167,False,alternating,67,shortIndefinite,Juan chucked a woman a bag.,Juan chucked a bag to a woman.,-43.19740245958396,-41.64191007274847,1.555492386835489
68,69,169,False,alternating,69,longIndefinite,John repaid a woman from work some money.,John repaid some money to a woman from work.,-60.92284917406933,-29.58966588973997,31.33318328432936
69,70,169,False,alternating,69,shortIndefinite,Maria repaid a woman some money.,Maria repaid some money to a woman.,-63.2665671885057,-24.844887733459473,38.421679455046224
70,71,171,False,alternating,71,longIndefinite,Alice wheeled a man wearing a hat some fruit.,Alice wheeled some fruit to a man wearing a hat.,-62.25466456751709,-57.9029376745781,4.351726892938991
71,72,171,False,alternating,71,shortIndefinite,Mary wheeled a man some fruit.,Mary wheeled some fruit to a man.,-59.07794816984472,-59.18330842123113,-0.10536025138641492
72,73,173,False,alternating,73,longIndefinite,John hurled a woman from work a ball.,John hurled a ball to a woman from work.,-31.48302602767928,-61.01821336350865,-29.53518733582937
73,74,173,False,alternating,73,shortIndefinite,Linda hurled a man a ball.,Linda hurled a ball to a man.,-62.687218334733174,-62.79202425747646,-0.1048059227432887
74,75,175,False,alternating,75,longIndefinite,Bob faxed a woman who was from work a form.,Bob faxed a form to a woman who was from work.,-53.66643831398479,-53.74054641731926,-0.07410810333446705
75,76,175,False,alternating,75,shortIndefinite,John faxed a woman a form.,John faxed a form to a woman.,-58.430295963427355,-58.53546395800522,-0.10516799457786163
76,77,177,False,alternating,77,longIndefinite,Michael telephoned a man from work some news.,Michael telephoned some news to a man from work.,-53.90933921117536,-53.989385137379,-0.08004592620364548
77,78,177,False,alternating,77,shortIndefinite,Maria telephoned a man some news.,Maria telephoned some news to a man.,-52.70510816548441,-52.800418377039776,-0.09531021155536479
78,79,179,False,alternating,79,longIndefinite,John heaved a man who was wearing a hat a ball.,John heaved a ball to a man who was wearing a hat.,-55.4552038662088,-53.33006306723081,2.125140798977988
79,80,179,False,alternating,79,shortIndefinite,Mary heaved a man a ball.,Mary heaved a ball to a man.,-59.08516042572675,-59.19052136670616,-0.10536094097940918
80,81,181,False,alternating,81,longIndefinite,Mary slung a man who was wearing a hat a glance.,Mary slung a glance to a man who was wearing a hat.,-59.52677714646169,-59.05797053403283,0.4688066124288568
81,82,181,False,alternating,81,shortIndefinite,Bob slung a man a glance.,Bob slung a glance to a man.,-60.03016472754907,-57.229820430844086,2.800344296704985
82,83,183,False,alternating,83,longIndefinite,Linda loaned a man from work some equipment.,Linda loaned some equipment to a man from work.,-54.10385221353842,-54.159704032114774,-0.05585181857635746
83,84,183,False,alternating,83,shortIndefinite,John loaned a man some equipment.,John loaned some equipment to a man.,-53.79596398410999,-53.901303362419974,-0.10533937830998497
84,85,185,False,alternating,85,longIndefinite,Alice ceded a woman wearing a hat a case.,Alice ceded a case to a woman wearing a hat.,-22.128493785858154,-62.69016776856178,-40.561673982703624
85,86,185,False,alternating,85,shortIndefinite,Michael ceded a man a case.,Michael ceded a case to a man.,-54.934625684217586,-55.88278061876749,-0.9481549345499047
86,87,187,False,alternating,87,longIndefinite,Mary lugged a woman from work some groceries.,Mary lugged some groceries to a woman from work.,-45.2830220519981,-45.442733503650295,-0.1597114516521927
87,88,187,False,alternating,87,shortIndefinite,Mary lugged a woman some groceries.,Mary lugged some groceries to a woman.,-57.26469232360766,-45.2604119552078,12.004280368399861
88,89,189,True,alternating,89,longIndefinite,Linda bused a team from work some instruments.,Linda bused some instruments to a team from work.,-50.082856720247726,-51.91846547545492,-1.835608755207197
89,90,189,True,alternating,89,shortIndefinite,Mary bused a team some instruments.,Mary bused some instruments to a team.,-58.466008778198656,-59.18542716669825,-0.7194183884995908
90,91,191,True,alternating,91,longIndefinite,Bob carted a team from work some books.,Bob carted some books to a team from work.,-61.164789196542735,-60.45502635932124,0.709762837221497
91,92,191,True,alternating,91,shortIndefinite,Maria carted a team some books.,Maria carted some books to a team.,-63.04258540332577,-61.53067824011188,1.5119071632138912
92,93,193,False,alternating,93,longIndefinite,Maria punted a woman who was wearing a hat a ball.,Maria punted a ball to a woman who was wearing a hat.,-57.319288415166426,-57.38354907188076,-0.06426065671433179
93,94,193,False,alternating,93,shortIndefinite,John punted a woman a ball.,John punted a ball to a woman.,-46.770485084684324,-46.87584559264945,-0.10536050796512342
94,95,195,False,alternating,95,longIndefinite,John bequeathed a man wearing a hat a portrait.,John bequeathed a portrait to a man wearing a hat.,-49.66425503998446,-31.21110760349837,18.45314743648609
95,96,195,False,alternating,95,shortIndefinite,Linda bequeathed a man a portrait.,Linda bequeathed a portrait to a man.,-53.42974192058,-34.54175590890329,18.88798601167671
96,97,197,False,alternating,97,longIndefinite,Alice cabled a man from work some directions.,Alice cabled some directions to a man from work.,-61.66736482066754,-61.45360778998935,0.2137570306781882
97,98,197,False,alternating,97,shortIndefinite,Bob cabled a man some directions.,Bob cabled some directions to a man.,-63.48651797457151,-63.5918837086572,-0.10536573408568728
98,99,199,False,alternating,99,longIndefinite,Michael catapulted a man who was wearing a hat a container.,Michael catapulted a container to a man who was wearing a hat.,-62.8818864976512,-62.8891333999939,-0.007246902342700423
99,100,199,False,alternating,99,shortIndefinite,Alice catapulted a woman a container.,Alice catapulted a container to a woman.,-51.57018755678623,-51.67554805465039,-0.10536049786416157
100,101,1,False,non-alternating,1,longIndefinite,John said a woman from work a word.,John said a word to a woman from work.,-60.918889425514905,-61.013849583602,-0.09496015808709757
101,102,1,False,non-alternating,1,shortIndefinite,Michael said a man a word.,Michael said a word to a man.,-67.7839080080577,-67.90541973207291,-0.12151172401522103
102,103,3,False,non-alternating,3,longIndefinite,Michael reported a man who was from work some numbers.,Michael reported some numbers to a man who was from work.,-70.88305429092952,-65.28671873172449,5.596335559205031
103,104,3,False,non-alternating,3,shortIndefinite,John reported a woman some numbers.,John reported some numbers to a woman.,-60.69976090139522,-60.43811807778891,0.26164282360631574
104,105,5,False,non-alternating,5,longIndefinite,Alice raised a man from work a bucket.,Alice raised a bucket to a man from work.,-67.10342036489466,-66.77387832507456,0.32954203982009744
105,106,5,False,non-alternating,5,shortIndefinite,Maria raised a man a bucket.,Maria raised a bucket to a man.,-63.2668611718472,-62.29285830766162,0.9740028641855787
106,107,7,False,non-alternating,7,longIndefinite,Mary described a man wearing a hat a headline.,Mary described a headline to a man wearing a hat.,-59.27625910370829,-57.95720106976147,1.319058033946824
107,108,7,False,non-alternating,7,shortIndefinite,Alice described a woman a headline.,Alice described a headline to a woman.,-69.72663483561938,-65.29173344584046,4.434901389778915
108,109,9,False,non-alternating,9,longIndefinite,Mary stated a woman wearing a hat an idea.,Mary stated an idea to a woman wearing a hat.,-59.28583026387701,-58.96202424023123,0.3238060236457798
109,110,9,False,non-alternating,9,shortIndefinite,Bob stated a woman an idea.,Bob stated an idea to a woman.,-66.87811412149786,-67.1337393865864,-0.2556252650885398
110,111,11,False,non-alternating,11,longIndefinite,Juan presented a woman from work a painting.,Juan presented a painting to a woman from work.,-61.14234062554753,-56.776223137522656,4.3661174880248765
111,112,11,False,non-alternating,11,shortIndefinite,Alice presented a man a painting.,Alice presented a painting to a man.,-69.21827972605047,-63.07465654820909,6.143623177841377
112,113,13,False,non-alternating,13,longIndefinite,Bob addressed a man wearing a hat a message.,Bob addressed a message to a man wearing a hat.,-53.83841448507691,-51.29435100142858,2.54406348364833
113,114,13,False,non-alternating,13,shortIndefinite,Alice addressed a woman a message.,Alice addressed a message to a woman.,-69.72366024994203,-69.5483585326259,0.1753017173161311
114,115,15,False,non-alternating,15,longIndefinite,Alice admitted a man who was wearing a hat a slip-up.,Alice admitted a slip-up to a man who was wearing a hat.,-53.47259945440204,-28.412805557250977,25.05979389715106
115,116,15,False,non-alternating,15,shortIndefinite,Alice admitted a woman a slip-up.,Alice admitted a slip-up to a woman.,-42.063003063201116,-28.0381121635437,14.024890899657414
116,117,17,False,non-alternating,17,longIndefinite,Bob announced a woman who was from work some new results.,Bob announced some new results to a woman who was from work.,-67.50160097724769,-67.57570592516149,-0.07410494791379563
117,118,17,False,non-alternating,17,shortIndefinite,Maria announced a man some new results.,Maria announced some new results to a man.,-63.38474130782773,-63.490184134798994,-0.10544282697126306
118,119,19,False,non-alternating,19,longIndefinite,Juan expressed a man who was wearing a hat a thought.,Juan expressed a thought to a man who was wearing a hat.,-60.23812666507334,-54.707743428867104,5.530383236206234
119,120,19,False,non-alternating,19,shortIndefinite,Michael expressed a woman a thought.,Michael expressed a thought to a woman.,-59.30114384153611,-70.58420407537972,-11.283060233843607
120,121,21,False,non-alternating,21,longIndefinite,Michael contributed a woman who was from work some food.,Michael contributed some food to a woman who was from work.,-57.72187330321875,-57.703353245191195,0.018520058027554853
121,122,21,False,non-alternating,21,shortIndefinite,Maria contributed a man some food.,Maria contributed some food to a man.,-54.41705065269779,-59.68890373023412,-5.271853077536328
122,123,23,False,non-alternating,23,longIndefinite,Bob recommended a woman wearing a hat a band.,Bob recommended a band to a woman wearing a hat.,-66.47752532190535,-66.89036670325318,-0.41284138134783177
123,124,23,False,non-alternating,23,shortIndefinite,Maria recommended a woman a band.,Maria recommended a band to a woman.,-63.26700761748015,-63.384792240771596,-0.11778462329144901
124,125,25,False,non-alternating,25,longIndefinite,Michael repeated a man wearing a hat some words.,Michael repeated some words to a man wearing a hat.,-45.6071387522599,-49.451123653885304,-3.8439849016254044
125,126,25,False,non-alternating,25,shortIndefinite,Alice repeated a woman some words.,Alice repeated some words to a woman.,-53.17471736094465,-52.49989022739425,0.6748271335503944
126,127,27,False,non-alternating,27,longIndefinite,John proposed a woman from work an idea.,John proposed an idea to a woman from work.,-60.92290027188252,-61.01821017484551,-0.09530990296298825
127,128,27,False,non-alternating,27,shortIndefinite,Mary proposed a man an idea.,Mary proposed an idea to a man.,-58.967380964383864,-59.08516406902499,-0.11778310464112707
128,129,29,False,non-alternating,29,longIndefinite,Michael displayed a man wearing a hat a photograph.,Michael displayed a photograph to a man wearing a hat.,-56.63308318222918,-46.963001666976254,9.670081515252924
129,130,29,False,non-alternating,29,shortIndefinite,Juan displayed a man a photograph.,Juan displayed a photograph to a man.,-59.1036803498016,-50.32753398816151,8.776146361640087
130,131,31,False,non-alternating,31,longIndefinite,Maria shouted a woman wearing a hat a name.,Maria shouted a name to a woman wearing a hat.,-63.28073343789763,-56.9970949136212,6.283638524276434
131,132,31,False,non-alternating,31,shortIndefinite,Linda shouted a man a name.,Linda shouted a name to a man.,-52.21910780933505,-62.792617458056924,-10.573509648721874
132,133,33,False,non-alternating,33,longIndefinite,John yelled a woman from work some directions.,John yelled some directions to a woman from work.,-59.928211760808395,-60.95351341196872,-1.0253016511603263
133,134,33,False,non-alternating,33,shortIndefinite,Maria yelled a man some directions.,Maria yelled some directions to a man.,-63.26660925215435,-63.37913792588478,-0.11252867373042363
134,135,35,False,non-alternating,35,longIndefinite,Linda communicated a woman from work a point.,Linda communicated a point to a woman from work.,-62.793817461242426,-62.89937849354783,-0.10556103230540259
135,136,35,False,non-alternating,35,shortIndefinite,Juan communicated a man a point.,Juan communicated a point to a man.,-60.9428574824111,-61.048206167532705,-0.105348685121605
136,137,37,False,non-alternating,37,longIndefinite,John restored a woman who was wearing a hat some money.,John restored some money to a woman who was wearing a hat.,-58.15946458230286,-54.72694798703385,3.432516595269007
137,138,37,False,non-alternating,37,shortIndefinite,Bob restored a man some money.,Bob restored some money to a man.,-61.15858417188306,-58.32222955328673,2.8363546185963244
138,139,39,False,non-alternating,39,longIndefinite,John snapped a man who was wearing a hat a comment.,John snapped a comment to a man who was wearing a hat.,-60.9529443865675,-60.918670754726705,0.034273631840797236
139,140,39,False,non-alternating,39,shortIndefinite,Michael snapped a man a comment.,Michael snapped a comment to a man.,-45.32322359083648,-70.59433040531695,-25.271106814480476
140,141,41,True,non-alternating,41,longIndefinite,John distributed a team from work some books.,John distributed some books to a team from work.,-60.386608217233544,-56.25751778367849,4.1290904335550564
141,142,41,True,non-alternating,41,shortIndefinite,Linda distributed a team some books.,Linda distributed some books to a team.,-50.365890815787324,-59.415819015044825,-9.0499281992575
142,143,43,True,non-alternating,43,longIndefinite,Mary donated a team from work a painting.,Mary donated a painting to a team from work.,-38.468421458171065,-58.47577858357162,-20.007357125400553
143,144,43,True,non-alternating,43,shortIndefinite,Bob donated a team a painting.,Bob donated a painting to a team.,-50.39459270154475,-60.78074789840216,-10.386155196857409
144,145,45,False,non-alternating,45,longIndefinite,Mary administered a woman who was wearing a hat an antidote.,Mary administered an antidote to a woman who was wearing a hat.,-59.45277490409437,-59.52450041478393,-0.07172551068956068
145,146,45,False,non-alternating,45,shortIndefinite,Bob administered a woman an antidote.,Bob administered an antidote to a woman.,-63.7749430981477,-62.01053811772034,1.764404980427365
146,147,47,False,non-alternating,47,longIndefinite,Juan conveyed a man from work a thought.,Juan conveyed a thought to a man from work.,-60.96200914987733,-61.22837942877331,-0.26637027889597675
147,148,47,False,non-alternating,47,shortIndefinite,Alice conveyed a man a thought.,Alice conveyed a thought to a man.,-69.71270718077619,-69.54699460165473,0.1657125791214611
148,149,49,False,non-alternating,49,longIndefinite,Juan blabbed a man who was wearing a hat some information.,Juan blabbed some information to a man who was wearing a hat.,-61.00632145763097,-53.23708576006091,7.7692356975700605
149,150,49,False,non-alternating,49,shortIndefinite,Michael blabbed a woman some information.,Michael blabbed some information to a woman.,-70.45450332964826,-70.5541642551915,-0.09966092554323325
150,151,51,False,non-alternating,51,longIndefinite,Maria surrendered a woman wearing a hat some guns.,Maria surrendered some guns to a woman wearing a hat.,-63.58481682646706,-63.67187449039181,-0.08705766392474601
151,152,51,False,non-alternating,51,shortIndefinite,John surrendered a woman some guns.,John surrendered some guns to a woman.,-60.699759915091434,-60.81748652380288,-0.11772660871144325
152,153,53,False,non-alternating,53,longIndefinite,Bob articulated a woman from work a rule.,Bob articulated a rule to a woman from work.,-67.22828425587115,-64.60796504841663,2.6203192074545143
153,154,53,False,non-alternating,53,shortIndefinite,Bob articulated a man a rule.,Bob articulated a rule to a man.,-60.70012159962313,-67.13387597490909,-6.433754375285957
154,155,55,False,non-alternating,55,longIndefinite,Linda groaned a man wearing a hat a reply.,Linda groaned a reply to a man wearing a hat.,-50.909034442864844,-49.898456950192916,1.0105774926719278
155,156,55,False,non-alternating,55,shortIndefinite,Alice groaned a man a reply.,Alice groaned a reply to a man.,-47.83627830843175,-47.9444661214496,-0.10818781301784952
156,157,57,False,non-alternating,57,longIndefinite,Michael roared a woman who was from work an order.,Michael roared an order to a woman who was from work.,-64.23705545501127,-62.296466025468945,1.940589429542328
157,158,57,False,non-alternating,57,shortIndefinite,Mary roared a woman an order.,Mary roared an order to a woman.,-58.87296265085012,-59.085032974100606,-0.21207032325048658
158,159,59,False,non-alternating,59,longIndefinite,Maria recounted a woman from work some information.,Maria recounted some information to a woman from work.,-63.489775091880624,-53.77851923163568,9.711255860244947
159,160,59,False,non-alternating,59,shortIndefinite,Michael recounted a man some information.,Michael recounted some information to a man.,-69.80298486668379,-50.807816502641685,18.9951683640421
160,161,61,False,non-alternating,61,longIndefinite,Mary denounced a man from work a law.,Mary denounced a law to a man from work.,-59.19051050486041,-59.28098702136462,-0.09047651650421074
161,162,61,False,non-alternating,61,shortIndefinite,Mary denounced a man a law.,Mary denounced a law to a man.,-58.96738091163435,-59.080316296458534,-0.11293538482418342
162,163,63,False,non-alternating,63,longIndefinite,Alice murmured a woman from work a comment.,Alice murmured a comment to a woman from work.,-53.70385526776081,-54.084840074094956,-0.38098480633414766
163,164,63,False,non-alternating,63,shortIndefinite,Mary murmured a woman a comment.,Mary murmured a comment to a woman.,-53.51516503097694,-54.05648637913397,-0.5413213481570338
164,165,65,False,non-alternating,65,longIndefinite,Michael moaned a man wearing a hat a plea.,Michael moaned a plea to a man wearing a hat.,-45.21930051335439,-55.47895421581549,-10.259653702461101
165,166,65,False,non-alternating,65,shortIndefinite,Michael moaned a man a plea.,Michael moaned a plea to a man.,-59.604340591814974,-59.76223455612313,-0.15789396430815827
166,167,67,True,non-alternating,67,longIndefinite,Alice dispatched a team from work some meals.,Alice dispatched some meals to a team from work.,-31.88473546563073,-59.16833836587289,-27.283602900242162
167,168,67,True,non-alternating,67,shortIndefinite,Linda dispatched a team some meals.,Linda dispatched some meals to a team.,-26.903985023498535,-62.79262127403328,-35.888636250534745
168,169,69,False,non-alternating,69,longIndefinite,Maria mumbled a man from work some news.,Maria mumbled some news to a man from work.,-50.76939970205713,-58.43435045182493,-7.664950749767804
169,170,69,False,non-alternating,69,shortIndefinite,John mumbled a man some news.,John mumbled some news to a man.,-43.884175256339354,-60.8612245043559,-16.97704924801655
170,171,71,True,non-alternating,71,longIndefinite,Mary furnished a team from work some forms.,Mary furnished some forms to a team from work.,-43.55296642982399,-59.28561184553114,-15.732645415707154
