,Unnamed: 0,item,plural,classification,frequency_rank,recipient_id,DOsentence,PDsentence,DO_score,PD_score,diff
12,13,113,False,alternating,13,longIndefinite,Linda sold a woman who was from work some coffee.,Linda sold some coffee to a woman who was from work.,-9.105707852230625,-9.093612611574962,0.01209524065566292
13,14,113,False,alternating,13,shortIndefinite,Alice sold a man some coffee.,Alice sold some coffee to a man.,-9.573092875174613,-9.097148280228437,0.475944594946176
14,15,115,False,alternating,15,longIndefinite,Michael hit a woman wearing a hat a curveball.,Michael hit a curveball to a woman wearing a hat.,-9.283589091825048,-9.14715152301195,0.13643756881309876
15,16,115,False,alternating,15,shortIndefinite,Bob hit a woman a curveball.,Bob hit a curveball to a woman.,-9.809073724522552,-9.54662156409607,0.26245216042648245
16,17,117,False,alternating,17,longIndefinite,Mary taught a woman wearing a hat a concept.,Mary taught a concept to a woman wearing a hat.,-9.204895404288088,-9.061153564224057,0.14374184006403112
17,18,117,False,alternating,17,shortIndefinite,Maria taught a woman a concept.,Maria taught a concept to a woman.,-9.734140212236776,-9.190909352647878,0.5432308595888973
18,19,119,False,alternating,19,longIndefinite,Juan threw a woman wearing a hat a soda.,Juan threw a soda to a woman wearing a hat.,-8.858640960908502,-8.682779229133175,0.1758617317753277
19,20,119,False,alternating,19,shortIndefinite,John threw a woman a soda.,John threw a soda to a woman.,-9.029722258093717,-8.832501817585001,0.19722044050871546
20,21,121,False,alternating,21,longIndefinite,Linda pushed a woman who was from work a plate.,Linda pushed a plate to a woman who was from work.,-9.206111731060753,-9.388583294501792,-0.1824715634410392
21,22,121,False,alternating,21,shortIndefinite,John pushed a woman a plate.,John pushed a plate to a woman.,-9.546242782069731,-9.75394163668889,-0.20769885461915827
22,23,123,True,alternating,23,longIndefinite,Linda flew a team from work some weapons.,Linda flew some weapons to a team from work.,-9.25840159530921,-9.551435515983211,-0.29303392067400225
23,24,123,True,alternating,23,shortIndefinite,Bob flew a team some weapons.,Bob flew some weapons to a team.,-9.003818966318716,-9.214860877781843,-0.211041911463127
24,25,125,False,alternating,25,longIndefinite,Bob promised a woman who was wearing a hat a chance.,Bob promised a chance to a woman who was wearing a hat.,-9.229039819638965,-8.916476227886596,0.3125635917523688
25,26,125,False,alternating,25,shortIndefinite,Michael promised a man a chance.,Michael promised a chance to a man.,-9.852888851826743,-9.409854837533231,0.4430340142935112
26,27,127,False,alternating,27,longIndefinite,John kicked a woman who was from work a football.,John kicked a football to a woman who was from work.,-8.985397207972447,-9.411626281322597,-0.42622907335015014
27,28,127,False,alternating,27,shortIndefinite,Michael kicked a woman a football.,Michael kicked a football to a woman.,-9.114217263896856,-9.639854607530697,-0.5256373436338411
28,29,129,False,alternating,29,longIndefinite,Alice granted a woman wearing a hat another chance.,Alice granted another chance to a woman wearing a hat.,-8.971772597128638,-9.177905603390698,-0.20613300626206055
29,30,129,False,alternating,29,shortIndefinite,Linda granted a man another chance.,Linda granted another chance to a man.,-10.265738685965953,-9.68180801880455,0.583930667161404
30,31,131,False,alternating,31,longIndefinite,Michael slipped a man from work a pill.,Michael slipped a pill to a man from work.,-9.755629657991436,-9.634089194203094,0.12154046378834238
31,32,131,False,alternating,31,shortIndefinite,John slipped a woman a pill.,John slipped a pill to a woman.,-10.009422220575015,-9.459512728937955,0.5499094916370595
32,33,133,False,alternating,33,longIndefinite,John quoted a man wearing a hat a sentence.,John quoted a sentence to a man wearing a hat.,-8.480342572834603,-9.017327252758971,-0.5369846799243678
33,34,133,False,alternating,33,shortIndefinite,Michael quoted a woman a sentence.,Michael quoted a sentence to a woman.,-9.293859961252037,-9.275179935204509,0.018680026047528386
34,35,135,False,alternating,35,longIndefinite,Linda owed a woman wearing a hat a job.,Linda owed a job to a woman wearing a hat.,-9.275120992789194,-9.47630659210747,-0.20118559931827562
35,36,135,False,alternating,35,shortIndefinite,Bob owed a woman a job.,Bob owed a job to a woman.,-9.523853279380514,-9.53070890429664,-0.006855624916125791
36,37,137,False,alternating,37,longIndefinite,Mary slid a man from work a note.,Mary slid a note to a man from work.,-9.82859521125104,-9.946416575045454,-0.11782136379441432
37,38,137,False,alternating,37,shortIndefinite,Linda slid a woman a note.,Linda slid a note to a woman.,-10.147384302208291,-9.952944570943728,0.1944397312645627
38,39,139,False,alternating,39,longIndefinite,Mary assigned a woman who was from work a desk.,Mary assigned a desk to a woman who was from work.,-9.218619541803916,-9.110665024744762,0.10795451705915404
39,40,139,False,alternating,39,shortIndefinite,Michael assigned a woman a desk.,Michael assigned a desk to a woman.,-9.685820654184992,-9.3072656520371,0.3785550021478912
40,41,141,False,alternating,41,longIndefinite,Alice guaranteed a man wearing a hat a spot.,Alice guaranteed a spot to a man wearing a hat.,-9.029834794860328,-9.215741609225043,-0.18590681436471534
41,42,141,False,alternating,41,shortIndefinite,John guaranteed a man a spot.,John guaranteed a spot to a man.,-9.761257654427633,-9.287302323989172,0.4739553304384607
42,43,143,False,alternating,43,longIndefinite,John floated a woman who was wearing a hat a bottle.,John floated a bottle to a woman who was wearing a hat.,-8.618521007118312,-8.973430265530759,-0.35490925841244625
43,44,143,False,alternating,43,shortIndefinite,Michael floated a woman a bottle.,Michael floated a bottle to a woman.,-10.096398200242433,-9.082414451795355,1.0139837484470782
44,45,145,False,alternating,45,longIndefinite,Maria pitched a woman who was from work a proposal.,Maria pitched a proposal to a woman who was from work.,-9.24289553916826,-9.230931337576298,0.011964201591961654
45,46,145,False,alternating,45,shortIndefinite,Bob pitched a man a proposal.,Bob pitched a proposal to a man.,-9.926174417128546,-9.553234736973362,0.3729396801551843
46,47,147,False,alternating,47,longIndefinite,Michael shipped a man who was wearing a hat a box.,Michael shipped a box to a man who was wearing a hat.,-9.26474813113358,-8.981151106554167,0.2835970245794126
47,48,147,False,alternating,47,shortIndefinite,Michael shipped a man a box.,Michael shipped a box to a man.,-9.395548227231375,-9.215758759052466,0.1797894681789085
48,49,149,False,alternating,49,longIndefinite,John slammed a woman who was from work a fastball.,John slammed a fastball to a woman who was from work.,-8.553739054076438,-8.910692953378657,-0.3569538993022192
49,50,149,False,alternating,49,shortIndefinite,Bob slammed a woman a fastball.,Bob slammed a fastball to a woman.,-7.965725046779603,-8.92899083732021,-0.963265790540607
50,51,151,False,alternating,51,longIndefinite,Alice signaled a woman from work a formation.,Alice signaled a formation to a woman from work.,-8.511095246260759,-8.559281482304362,-0.048186236043603614
51,52,151,False,alternating,51,shortIndefinite,Bob signaled a woman a formation.,Bob signaled a formation to a woman.,-8.977883108055826,-9.161229298872017,-0.18334619081619152
52,53,153,False,alternating,53,longIndefinite,Bob snuck a woman who was from work a cookie.,Bob snuck a cookie to a woman who was from work.,-9.051007582414464,-8.32963936290924,0.7213682195052229
53,54,153,False,alternating,53,shortIndefinite,Linda snuck a woman a cookie.,Linda snuck a cookie to a woman.,-9.044472899591042,-7.902834914189411,1.1416379854016316
54,55,155,False,alternating,55,longIndefinite,Linda shoved a man who was from work a letter.,Linda shoved a letter to a man who was from work.,-9.151070640813025,-9.549296836563414,-0.3982261957503894
55,56,155,False,alternating,55,shortIndefinite,John shoved a woman a letter.,John shoved a letter to a woman.,-9.665152927190615,-9.648768735397791,0.0163841917928238
56,57,157,False,alternating,57,longIndefinite,Mary hauled a man who was wearing a hat a shipment.,Mary hauled a shipment to a man who was wearing a hat.,-9.4268399436042,-9.498099238169345,-0.07125929456514513
57,58,157,False,alternating,57,shortIndefinite,Alice hauled a man a shipment.,Alice hauled a shipment to a man.,-9.86899009774756,-9.943695482861315,-0.0747053851137558
58,59,159,False,alternating,59,longIndefinite,Bob willed a woman who was from work a painting.,Bob willed a painting to a woman who was from work.,-9.508749742581138,-9.53829073064429,-0.029540988063152085
59,60,159,False,alternating,59,shortIndefinite,John willed a man a painting.,John willed a painting to a man.,-9.871099245821291,-9.710085574182546,0.16101367163874514
60,61,161,False,alternating,61,longIndefinite,Mary mailed a woman from work a note.,Mary mailed a note to a woman from work.,-9.966601168261542,-9.97467034912954,-0.008069180867996906
61,62,161,False,alternating,61,shortIndefinite,Alice mailed a man a note.,Alice mailed a note to a man.,-10.318872136986908,-9.964725448646274,0.35414668834063434
62,63,163,False,alternating,63,longIndefinite,Maria phoned a man who was from work a request.,Maria phoned a request to a man who was from work.,-9.587174731482978,-9.277162690564259,0.3100120409187195
63,64,163,False,alternating,63,shortIndefinite,Maria phoned a woman a request.,Maria phoned a request to a woman.,-10.002623774053209,-9.520231325540433,0.4823924485127762
64,65,165,False,alternating,65,longIndefinite,John flung a woman wearing a hat an apple.,John flung an apple to a woman wearing a hat.,-7.44409210242219,-8.777428502767023,-1.333336400344833
65,66,165,False,alternating,65,shortIndefinite,Linda flung a man an apple.,Linda flung an apple to a man.,-8.387945134398553,-8.893955504080193,-0.5060103696816398
66,67,167,False,alternating,67,longIndefinite,Alice chucked a woman who was wearing a hat a bag.,Alice chucked a bag to a woman who was wearing a hat.,-9.043950368782564,-9.250449862550767,-0.2064994937682023
67,68,167,False,alternating,67,shortIndefinite,Juan chucked a woman a bag.,Juan chucked a bag to a woman.,-9.22673184556898,-9.537431132721412,-0.310699287152433
68,69,169,False,alternating,69,longIndefinite,John repaid a woman from work some money.,John repaid some money to a woman from work.,-9.784082670867505,-9.884332058604151,-0.10024938773664616
69,70,169,False,alternating,69,shortIndefinite,Maria repaid a woman some money.,Maria repaid some money to a woman.,-9.563608387487353,-9.496087253983363,0.06752113350398936
70,71,171,False,alternating,71,longIndefinite,Alice wheeled a man wearing a hat some fruit.,Alice wheeled some fruit to a man wearing a hat.,-9.126827034970887,-8.976309266272004,0.150517768698883
71,72,171,False,alternating,71,shortIndefinite,Mary wheeled a man some fruit.,Mary wheeled some fruit to a man.,-8.770270625643906,-8.768025290918793,0.002245334725113679
72,73,173,False,alternating,73,longIndefinite,John hurled a woman from work a ball.,John hurled a ball to a woman from work.,-9.505800075156932,-9.572468066043697,-0.06666799088676534
73,74,173,False,alternating,73,shortIndefinite,Linda hurled a man a ball.,Linda hurled a ball to a man.,-9.53173301233343,-9.816533951219025,-0.28480093888559566
74,75,175,False,alternating,75,longIndefinite,Bob faxed a woman who was from work a form.,Bob faxed a form to a woman who was from work.,-9.029753305501806,-9.03030768727519,-0.0005543817733837386
75,76,175,False,alternating,75,shortIndefinite,John faxed a woman a form.,John faxed a form to a woman.,-8.600204446997964,-8.881021737009236,-0.28081729001127265
76,77,177,False,alternating,77,longIndefinite,Michael telephoned a man from work some news.,Michael telephoned some news to a man from work.,-9.22964265385704,-9.558285291437656,-0.3286426375806162
77,78,177,False,alternating,77,shortIndefinite,Maria telephoned a man some news.,Maria telephoned some news to a man.,-8.830860217555689,-9.31619671734125,-0.4853364997855607
78,79,179,False,alternating,79,longIndefinite,John heaved a man who was wearing a hat a ball.,John heaved a ball to a man who was wearing a hat.,-9.181030466201365,-9.483154467281022,-0.3021240010796564
79,80,179,False,alternating,79,shortIndefinite,Mary heaved a man a ball.,Mary heaved a ball to a man.,-10.06512991112587,-10.12482233594077,-0.05969242481489978
80,81,181,False,alternating,81,longIndefinite,Mary slung a man who was wearing a hat a glance.,Mary slung a glance to a man who was wearing a hat.,-9.54035280530066,-9.523423598127664,0.016929207172996286
81,82,181,False,alternating,81,shortIndefinite,Bob slung a man a glance.,Bob slung a glance to a man.,-10.17976854408934,-9.890059643798544,0.28970890029079577
82,83,183,False,alternating,83,longIndefinite,Linda loaned a man from work some equipment.,Linda loaned some equipment to a man from work.,-9.435627584398535,-9.53256827081336,-0.09694068641482545
83,84,183,False,alternating,83,shortIndefinite,John loaned a man some equipment.,John loaned some equipment to a man.,-10.031670324514812,-9.461625731344004,0.5700445931708078
84,85,185,False,alternating,85,longIndefinite,Alice ceded a woman wearing a hat a case.,Alice ceded a case to a woman wearing a hat.,-8.918006607592467,-9.053785672206644,-0.13577906461417655
85,86,185,False,alternating,85,shortIndefinite,Michael ceded a man a case.,Michael ceded a case to a man.,-8.602454256807121,-8.63763758115759,-0.035183324350468226
86,87,187,False,alternating,87,longIndefinite,Mary lugged a woman from work some groceries.,Mary lugged some groceries to a woman from work.,-9.869848784386045,-10.11139218880193,-0.24154340441588396
87,88,187,False,alternating,87,shortIndefinite,Mary lugged a woman some groceries.,Mary lugged some groceries to a woman.,-9.887247128008937,-10.136799501125806,-0.2495523731168685
88,89,189,True,alternating,89,longIndefinite,Linda bused a team from work some instruments.,Linda bused some instruments to a team from work.,-9.658620576932078,-9.524332665579053,0.13428791135302554
89,90,189,True,alternating,89,shortIndefinite,Mary bused a team some instruments.,Mary bused some instruments to a team.,-9.173113661485754,-9.043932332189963,0.1291813292957915
90,91,191,True,alternating,91,longIndefinite,Bob carted a team from work some books.,Bob carted some books to a team from work.,-9.48189200101711,-9.597783173470724,-0.11589117245361358
91,92,191,True,alternating,91,shortIndefinite,Maria carted a team some books.,Maria carted some books to a team.,-9.683892263481678,-9.697870222938374,-0.013977959456695999
92,93,193,False,alternating,93,longIndefinite,Maria punted a woman who was wearing a hat a ball.,Maria punted a ball to a woman who was wearing a hat.,-8.731630114794733,-9.129999058071839,-0.3983689432771058
93,94,193,False,alternating,93,shortIndefinite,John punted a woman a ball.,John punted a ball to a woman.,-9.21706338472924,-9.76797074551,-0.5509073607807604
94,95,195,False,alternating,95,longIndefinite,John bequeathed a man wearing a hat a portrait.,John bequeathed a portrait to a man wearing a hat.,-8.588630444641812,-7.948465209594356,0.6401652350474558
95,96,195,False,alternating,95,shortIndefinite,Linda bequeathed a man a portrait.,Linda bequeathed a portrait to a man.,-8.057219166676306,-7.731384924463966,0.32583424221234036
96,97,197,False,alternating,97,longIndefinite,Alice cabled a man from work some directions.,Alice cabled some directions to a man from work.,-9.871538017739706,-9.682987246349187,0.1885507713905188
97,98,197,False,alternating,97,shortIndefinite,Bob cabled a man some directions.,Bob cabled some directions to a man.,-8.953708307910698,-8.819201600085346,0.13450670782535212
98,99,199,False,alternating,99,longIndefinite,Michael catapulted a man who was wearing a hat a container.,Michael catapulted a container to a man who was wearing a hat.,-9.452624659737573,-7.679293367340857,1.7733312923967164
99,100,199,False,alternating,99,shortIndefinite,Alice catapulted a woman a container.,Alice catapulted a container to a woman.,-9.186740000859741,-8.116053704326806,1.0706862965329353
100,101,1,False,non-alternating,1,longIndefinite,John said a woman from work a word.,John said a word to a woman from work.,-9.182993592355007,-9.397319008298716,-0.21432541594370846
101,102,1,False,non-alternating,1,shortIndefinite,Michael said a man a word.,Michael said a word to a man.,-8.950588433852982,-9.648291431186818,-0.6977029973338364
102,103,3,False,non-alternating,3,longIndefinite,Michael reported a man who was from work some numbers.,Michael reported some numbers to a man who was from work.,-9.640644869960845,-9.548469393104025,0.09217547685681993
103,104,3,False,non-alternating,3,shortIndefinite,John reported a woman some numbers.,John reported some numbers to a woman.,-10.022402668984014,-9.67254702001495,0.34985564896906496
104,105,5,False,non-alternating,5,longIndefinite,Alice raised a man from work a bucket.,Alice raised a bucket to a man from work.,-8.972376174233098,-9.804770864659162,-0.8323946904260637
105,106,5,False,non-alternating,5,shortIndefinite,Maria raised a man a bucket.,Maria raised a bucket to a man.,-8.71030107290579,-9.471414680004509,-0.7611136070987197
106,107,7,False,non-alternating,7,longIndefinite,Mary described a man wearing a hat a headline.,Mary described a headline to a man wearing a hat.,-8.453654824256652,-9.056825496793742,-0.6031706725370896
107,108,7,False,non-alternating,7,shortIndefinite,Alice described a woman a headline.,Alice described a headline to a woman.,-7.969355217685779,-8.793015927452414,-0.8236607097666351
108,109,9,False,non-alternating,9,longIndefinite,Mary stated a woman wearing a hat an idea.,Mary stated an idea to a woman wearing a hat.,-6.563661137352231,-8.692541210475525,-2.1288800731232946
109,110,9,False,non-alternating,9,shortIndefinite,Bob stated a woman an idea.,Bob stated an idea to a woman.,-6.979551143169451,-8.796995648912098,-1.817444505742647
110,111,11,False,non-alternating,11,longIndefinite,Juan presented a woman from work a painting.,Juan presented a painting to a woman from work.,-9.379818129945273,-9.239960750324547,0.1398573796207252
111,112,11,False,non-alternating,11,shortIndefinite,Alice presented a man a painting.,Alice presented a painting to a man.,-9.717798197751659,-9.530585082075186,0.1872131156764727
112,113,13,False,non-alternating,13,longIndefinite,Bob addressed a man wearing a hat a message.,Bob addressed a message to a man wearing a hat.,-8.377645101985982,-8.820462173408945,-0.44281707142296334
113,114,13,False,non-alternating,13,shortIndefinite,Alice addressed a woman a message.,Alice addressed a message to a woman.,-9.216857299002005,-8.40563135706878,0.8112259419332251
114,115,15,False,non-alternating,15,longIndefinite,Alice admitted a man who was wearing a hat a slip-up.,Alice admitted a slip-up to a man who was wearing a hat.,-8.432605550166162,-9.392341408209392,-0.9597358580432296
115,116,15,False,non-alternating,15,shortIndefinite,Alice admitted a woman a slip-up.,Alice admitted a slip-up to a woman.,-9.005550491966568,-9.837444128882767,-0.8318936369161989
116,117,17,False,non-alternating,17,longIndefinite,Bob announced a woman who was from work some new results.,Bob announced some new results to a woman who was from work.,-8.853862070916037,-8.022618590016592,0.8312434808994453
117,118,17,False,non-alternating,17,shortIndefinite,Maria announced a man some new results.,Maria announced some new results to a man.,-8.748031261789315,-8.10557390077628,0.6424573610130349
118,119,19,False,non-alternating,19,longIndefinite,Juan expressed a man who was wearing a hat a thought.,Juan expressed a thought to a man who was wearing a hat.,-8.778084011387634,-8.938871049415388,-0.1607870380277543
119,120,19,False,non-alternating,19,shortIndefinite,Michael expressed a woman a thought.,Michael expressed a thought to a woman.,-9.626208325037624,-9.242606071338553,0.3836022536990704
120,121,21,False,non-alternating,21,longIndefinite,Michael contributed a woman who was from work some food.,Michael contributed some food to a woman who was from work.,-9.019055044115182,-9.321967453560823,-0.302912409445641
121,122,21,False,non-alternating,21,shortIndefinite,Maria contributed a man some food.,Maria contributed some food to a man.,-9.039784938360844,-9.209592637982166,-0.16980769962132136
122,123,23,False,non-alternating,23,longIndefinite,Bob recommended a woman wearing a hat a band.,Bob recommended a band to a woman wearing a hat.,-8.477644775537538,-8.912395182768025,-0.43475040723048686
123,124,23,False,non-alternating,23,shortIndefinite,Maria recommended a woman a band.,Maria recommended a band to a woman.,-8.79740123526923,-8.791835611750091,0.005565623519139251
124,125,25,False,non-alternating,25,longIndefinite,Michael repeated a man wearing a hat some words.,Michael repeated some words to a man wearing a hat.,-9.426162212695175,-9.300177069295758,0.1259851433994168
125,126,25,False,non-alternating,25,shortIndefinite,Alice repeated a woman some words.,Alice repeated some words to a woman.,-9.734145388603835,-9.225457956484597,0.5086874321192383
126,127,27,False,non-alternating,27,longIndefinite,John proposed a woman from work an idea.,John proposed an idea to a woman from work.,-8.649367867315156,-9.3997281778809,-0.7503603105657444
127,128,27,False,non-alternating,27,shortIndefinite,Mary proposed a man an idea.,Mary proposed an idea to a man.,-8.860147550618594,-9.46118555162246,-0.6010380010038663
128,129,29,False,non-alternating,29,longIndefinite,Michael displayed a man wearing a hat a photograph.,Michael displayed a photograph to a man wearing a hat.,-8.685094795879184,-9.655255913652002,-0.9701611177728182
129,130,29,False,non-alternating,29,shortIndefinite,Juan displayed a man a photograph.,Juan displayed a photograph to a man.,-9.364961413869683,-9.912774174027959,-0.5478127601582763
130,131,31,False,non-alternating,31,longIndefinite,Maria shouted a woman wearing a hat a name.,Maria shouted a name to a woman wearing a hat.,-8.614418787078343,-8.989961644255855,-0.37554285717751235
131,132,31,False,non-alternating,31,shortIndefinite,Linda shouted a man a name.,Linda shouted a name to a man.,-9.911266460873943,-9.777262905221903,0.1340035556520398
132,133,33,False,non-alternating,33,longIndefinite,John yelled a woman from work some directions.,John yelled some directions to a woman from work.,-9.586113839074429,-9.5426057377888,0.04350810128562799
133,134,33,False,non-alternating,33,shortIndefinite,Maria yelled a man some directions.,Maria yelled some directions to a man.,-9.634164318816499,-9.29358149902614,0.34058281979035954
134,135,35,False,non-alternating,35,longIndefinite,Linda communicated a woman from work a point.,Linda communicated a point to a woman from work.,-9.875783844817498,-9.625443995833788,0.2503398489837103
135,136,35,False,non-alternating,35,shortIndefinite,Juan communicated a man a point.,Juan communicated a point to a man.,-10.05050571258561,-9.713781357060094,0.33672435552551505
136,137,37,False,non-alternating,37,longIndefinite,John restored a woman who was wearing a hat some money.,John restored some money to a woman who was wearing a hat.,-8.913473336472741,-9.034511705335674,-0.12103836886293351
137,138,37,False,non-alternating,37,shortIndefinite,Bob restored a man some money.,Bob restored some money to a man.,-9.756091680152933,-9.313566573570245,0.4425251065826874
138,139,39,False,non-alternating,39,longIndefinite,John snapped a man who was wearing a hat a comment.,John snapped a comment to a man who was wearing a hat.,-8.768538086034901,-9.299328297603005,-0.5307902115681031
139,140,39,False,non-alternating,39,shortIndefinite,Michael snapped a man a comment.,Michael snapped a comment to a man.,-10.181492482812832,-9.470866119838092,0.7106263629747396
140,141,41,True,non-alternating,41,longIndefinite,John distributed a team from work some books.,John distributed some books to a team from work.,-9.165738652031713,-9.40047698940247,-0.23473833737075722
141,142,41,True,non-alternating,41,shortIndefinite,Linda distributed a team some books.,Linda distributed some books to a team.,-9.685195352008584,-9.567240256350734,0.1179550956578499
142,143,43,True,non-alternating,43,longIndefinite,Mary donated a team from work a painting.,Mary donated a painting to a team from work.,-9.143044609937656,-9.716756205568611,-0.5737115956309555
143,144,43,True,non-alternating,43,shortIndefinite,Bob donated a team a painting.,Bob donated a painting to a team.,-9.820753754079593,-9.620612062859138,0.20014169122045544
144,145,45,False,non-alternating,45,longIndefinite,Mary administered a woman who was wearing a hat an antidote.,Mary administered an antidote to a woman who was wearing a hat.,-7.370509677233308,-8.469625048804968,-1.09911537157166
145,146,45,False,non-alternating,45,shortIndefinite,Bob administered a woman an antidote.,Bob administered an antidote to a woman.,-6.961104799857843,-8.50728958884645,-1.546184788988608
146,147,47,False,non-alternating,47,longIndefinite,Juan conveyed a man from work a thought.,Juan conveyed a thought to a man from work.,-9.787107481606037,-9.511005161530033,0.27610232007600466
147,148,47,False,non-alternating,47,shortIndefinite,Alice conveyed a man a thought.,Alice conveyed a thought to a man.,-10.16836132401099,-9.508239614622145,0.6601217093888447
148,149,49,False,non-alternating,49,longIndefinite,Juan blabbed a man who was wearing a hat some information.,Juan blabbed some information to a man who was wearing a hat.,-9.44075545412095,-9.123333098005235,0.31742235611571523
149,150,49,False,non-alternating,49,shortIndefinite,Michael blabbed a woman some information.,Michael blabbed some information to a woman.,-10.348480514816975,-9.518345042954632,0.8301354718623433
150,151,51,False,non-alternating,51,longIndefinite,Maria surrendered a woman wearing a hat some guns.,Maria surrendered some guns to a woman wearing a hat.,-9.230380102660277,-9.650515547394487,-0.4201354447342105
151,152,51,False,non-alternating,51,shortIndefinite,John surrendered a woman some guns.,John surrendered some guns to a woman.,-10.01033012875467,-10.23654940856141,-0.22621927980673995
152,153,53,False,non-alternating,53,longIndefinite,Bob articulated a woman from work a rule.,Bob articulated a rule to a woman from work.,-9.406473778906804,-9.151527314979331,0.2549464639274728
153,154,53,False,non-alternating,53,shortIndefinite,Bob articulated a man a rule.,Bob articulated a rule to a man.,-9.157044580139488,-9.221001400306097,-0.06395682016660942
154,155,55,False,non-alternating,55,longIndefinite,Linda groaned a man wearing a hat a reply.,Linda groaned a reply to a man wearing a hat.,-8.861835814200303,-9.256849700896794,-0.39501388669649096
155,156,55,False,non-alternating,55,shortIndefinite,Alice groaned a man a reply.,Alice groaned a reply to a man.,-10.041448787057575,-9.913341967881646,0.1281068191759296
156,157,57,False,non-alternating,57,longIndefinite,Michael roared a woman who was from work an order.,Michael roared an order to a woman who was from work.,-8.520367541324779,-8.827769850890192,-0.30740230956541303
157,158,57,False,non-alternating,57,shortIndefinite,Mary roared a woman an order.,Mary roared an order to a woman.,-7.9566823239756825,-8.621774047058391,-0.6650917230827087
158,159,59,False,non-alternating,59,longIndefinite,Maria recounted a woman from work some information.,Maria recounted some information to a woman from work.,-9.674505738590753,-9.46742676482824,0.20707897376251339
159,160,59,False,non-alternating,59,shortIndefinite,Michael recounted a man some information.,Michael recounted some information to a man.,-10.444237954909106,-9.979413417649132,0.4648245372599735
160,161,61,False,non-alternating,61,longIndefinite,Mary denounced a man from work a law.,Mary denounced a law to a man from work.,-9.558832322616459,-9.199468434246974,0.35936388836948474
161,162,61,False,non-alternating,61,shortIndefinite,Mary denounced a man a law.,Mary denounced a law to a man.,-9.542302824152152,-9.194479759075792,0.3478230650763603
162,163,63,False,non-alternating,63,longIndefinite,Alice murmured a woman from work a comment.,Alice murmured a comment to a woman from work.,-9.536122514644706,-9.412488696561649,0.12363381808305718
163,164,63,False,non-alternating,63,shortIndefinite,Mary murmured a woman a comment.,Mary murmured a comment to a woman.,-9.757535201977621,-9.375236992215989,0.38229820976163253
164,165,65,False,non-alternating,65,longIndefinite,Michael moaned a man wearing a hat a plea.,Michael moaned a plea to a man wearing a hat.,-8.60759776675361,-9.30498698323133,-0.6973892164777205
165,166,65,False,non-alternating,65,shortIndefinite,Michael moaned a man a plea.,Michael moaned a plea to a man.,-9.59202933354624,-9.544557859530059,0.04747147401618079
166,167,67,True,non-alternating,67,longIndefinite,Alice dispatched a team from work some meals.,Alice dispatched some meals to a team from work.,-10.1452244708587,-9.944793532424253,0.20043093843444737
167,168,67,True,non-alternating,67,shortIndefinite,Linda dispatched a team some meals.,Linda dispatched some meals to a team.,-9.971499761830081,-9.778018289027145,0.1934814728029366
168,169,69,False,non-alternating,69,longIndefinite,Maria mumbled a man from work some news.,Maria mumbled some news to a man from work.,-8.584546886666605,-9.086354994615474,-0.5018081079488699
169,170,69,False,non-alternating,69,shortIndefinite,John mumbled a man some news.,John mumbled some news to a man.,-8.680840246472606,-8.874072160899825,-0.1932319144272192
170,171,71,True,non-alternating,71,longIndefinite,Mary furnished a team from work some forms.,Mary furnished some forms to a team from work.,-9.45302171879126,-9.71519580287227,-0.26217408408100873
