,Unnamed: 0,item,plural,classification,frequency_rank,recipient_id,DOsentence,PDsentence,DO_score,PD_score,diff
12,13,113,False,alternating,13,longIndefinite,Linda sold a woman who was from work some coffee.,Linda sold some coffee to a woman who was from work.,-10.287924364773126,-9.420987599415149,-0.8669367653579769
13,14,113,False,alternating,13,shortIndefinite,Alice sold a man some coffee.,Alice sold some coffee to a man.,-9.247968946216105,-9.422783391260737,0.17481444504463184
14,15,115,False,alternating,15,longIndefinite,Michael hit a woman wearing a hat a curveball.,Michael hit a curveball to a woman wearing a hat.,-9.876902934273526,-9.57101109205642,-0.30589184221710575
15,16,115,False,alternating,15,shortIndefinite,Bob hit a woman a curveball.,Bob hit a curveball to a woman.,-9.90203782361024,-9.743388366301861,-0.15864945730837832
16,17,117,False,alternating,17,longIndefinite,Mary taught a woman wearing a hat a concept.,Mary taught a concept to a woman wearing a hat.,-9.838771270983198,-8.802927449234986,-1.0358438217482124
17,18,117,False,alternating,17,shortIndefinite,Maria taught a woman a concept.,Maria taught a concept to a woman.,-9.007374953152926,-8.201857765152797,-0.8055171880001293
18,19,119,False,alternating,19,longIndefinite,Juan threw a woman wearing a hat a soda.,Juan threw a soda to a woman wearing a hat.,-9.875038496996662,-8.667998496222431,-1.2070400007742315
19,20,119,False,alternating,19,shortIndefinite,John threw a woman a soda.,John threw a soda to a woman.,-10.85386959173783,-9.38486282216855,-1.4690067695692797
20,21,121,False,alternating,21,longIndefinite,Linda pushed a woman who was from work a plate.,Linda pushed a plate to a woman who was from work.,-10.814370355542186,-10.541428533848768,-0.2729418216934185
21,22,121,False,alternating,21,shortIndefinite,John pushed a woman a plate.,John pushed a plate to a woman.,-10.902512927832026,-10.4707520047846,-0.43176092304742575
22,23,123,True,alternating,23,longIndefinite,Linda flew a team from work some weapons.,Linda flew some weapons to a team from work.,-11.24881391873635,-10.175479434544037,-1.073334484192312
23,24,123,True,alternating,23,shortIndefinite,Bob flew a team some weapons.,Bob flew some weapons to a team.,-11.257770638089678,-10.18385723263385,-1.0739134054558281
24,25,125,False,alternating,25,longIndefinite,Bob promised a woman who was wearing a hat a chance.,Bob promised a chance to a woman who was wearing a hat.,-9.933856519169758,-9.995296743001603,0.061440223831844776
25,26,125,False,alternating,25,shortIndefinite,Michael promised a man a chance.,Michael promised a chance to a man.,-11.123532044118631,-10.808895877393278,-0.31463616672535366
26,27,127,False,alternating,27,longIndefinite,John kicked a woman who was from work a football.,John kicked a football to a woman who was from work.,-10.068498504079574,-10.233265811963697,0.16476730788412297
27,28,127,False,alternating,27,shortIndefinite,Michael kicked a woman a football.,Michael kicked a football to a woman.,-9.843839922921484,-9.879489484139205,0.03564956121772056
28,29,129,False,alternating,29,longIndefinite,Alice granted a woman wearing a hat another chance.,Alice granted another chance to a woman wearing a hat.,-9.136995965603592,-10.274410367341131,1.137414401737539
29,30,129,False,alternating,29,shortIndefinite,Linda granted a man another chance.,Linda granted another chance to a man.,-10.30608789619215,-10.911127514765507,0.6050396185733575
30,31,131,False,alternating,31,longIndefinite,Michael slipped a man from work a pill.,Michael slipped a pill to a man from work.,-11.42954330692714,-10.849196951693191,-0.5803463552339494
31,32,131,False,alternating,31,shortIndefinite,John slipped a woman a pill.,John slipped a pill to a woman.,-9.964804319158173,-9.973887413254088,0.009083094095915456
32,33,133,False,alternating,33,longIndefinite,John quoted a man wearing a hat a sentence.,John quoted a sentence to a man wearing a hat.,-10.00852858109592,-10.098079892143922,0.08955131104800174
33,34,133,False,alternating,33,shortIndefinite,Michael quoted a woman a sentence.,Michael quoted a sentence to a woman.,-10.448663331355714,-10.429696591117304,-0.01896674023840994
34,35,135,False,alternating,35,longIndefinite,Linda owed a woman wearing a hat a job.,Linda owed a job to a woman wearing a hat.,-9.812861665582295,-10.520906542898345,0.7080448773160501
35,36,135,False,alternating,35,shortIndefinite,Bob owed a woman a job.,Bob owed a job to a woman.,-9.502124420223685,-9.711287558052724,0.20916313782903906
36,37,137,False,alternating,37,longIndefinite,Mary slid a man from work a note.,Mary slid a note to a man from work.,-10.025886499322244,-10.310206174336635,0.28431967501439104
37,38,137,False,alternating,37,shortIndefinite,Linda slid a woman a note.,Linda slid a note to a woman.,-9.441308519843194,-10.652847338387387,1.2115388185441933
38,39,139,False,alternating,39,longIndefinite,Mary assigned a woman who was from work a desk.,Mary assigned a desk to a woman who was from work.,-9.080253293399549,-9.362056990359816,0.2818036969602673
39,40,139,False,alternating,39,shortIndefinite,Michael assigned a woman a desk.,Michael assigned a desk to a woman.,-8.904230012772542,-9.28893229603694,0.3847022832643976
40,41,141,False,alternating,41,longIndefinite,Alice guaranteed a man wearing a hat a spot.,Alice guaranteed a spot to a man wearing a hat.,-9.484486094961998,-8.719476897346459,-0.7650091976155391
41,42,141,False,alternating,41,shortIndefinite,John guaranteed a man a spot.,John guaranteed a spot to a man.,-9.724011863850823,-8.814857010017727,-0.9091548538330958
42,43,143,False,alternating,43,longIndefinite,John floated a woman who was wearing a hat a bottle.,John floated a bottle to a woman who was wearing a hat.,-9.76077955872988,-9.63425978436358,-0.12651977436629913
43,44,143,False,alternating,43,shortIndefinite,Michael floated a woman a bottle.,Michael floated a bottle to a woman.,-10.853136963878617,-10.00702420627754,-0.8461127576010767
44,45,145,False,alternating,45,longIndefinite,Maria pitched a woman who was from work a proposal.,Maria pitched a proposal to a woman who was from work.,-10.005841482217615,-9.839490346855557,-0.16635113536205814
45,46,145,False,alternating,45,shortIndefinite,Bob pitched a man a proposal.,Bob pitched a proposal to a man.,-9.948700737402847,-9.458327567692058,-0.49037316971078937
46,47,147,False,alternating,47,longIndefinite,Michael shipped a man who was wearing a hat a box.,Michael shipped a box to a man who was wearing a hat.,-10.507551549094869,-9.969969346367893,-0.5375822027269752
47,48,147,False,alternating,47,shortIndefinite,Michael shipped a man a box.,Michael shipped a box to a man.,-10.43085252347931,-10.410108296914338,-0.02074422656497177
48,49,149,False,alternating,49,longIndefinite,John slammed a woman who was from work a fastball.,John slammed a fastball to a woman who was from work.,-11.075436587987605,-10.87237271632049,-0.2030638716671156
49,50,149,False,alternating,49,shortIndefinite,Bob slammed a woman a fastball.,Bob slammed a fastball to a woman.,-10.92762515182045,-11.00670823360906,0.07908308178861034
50,51,151,False,alternating,51,longIndefinite,Alice signaled a woman from work a formation.,Alice signaled a formation to a woman from work.,-10.627421067266638,-10.854204095913774,0.2267830286471355
51,52,151,False,alternating,51,shortIndefinite,Bob signaled a woman a formation.,Bob signaled a formation to a woman.,-10.252764666507336,-9.897467276587577,-0.3552973899197589
52,53,153,False,alternating,53,longIndefinite,Bob snuck a woman who was from work a cookie.,Bob snuck a cookie to a woman who was from work.,-10.760639165462303,-10.81957012307113,0.05893095760882794
53,54,153,False,alternating,53,shortIndefinite,Linda snuck a woman a cookie.,Linda snuck a cookie to a woman.,-10.650422152036413,-10.76041901164597,0.10999685960955752
54,55,155,False,alternating,55,longIndefinite,Linda shoved a man who was from work a letter.,Linda shoved a letter to a man who was from work.,-10.99811580142405,-10.903759053059659,-0.09435674836439034
55,56,155,False,alternating,55,shortIndefinite,John shoved a woman a letter.,John shoved a letter to a woman.,-10.023146525669633,-10.809989936118635,0.7868434104490021
56,57,157,False,alternating,57,longIndefinite,Mary hauled a man who was wearing a hat a shipment.,Mary hauled a shipment to a man who was wearing a hat.,-9.692513798329633,-9.87964629745008,0.18713249912044638
57,58,157,False,alternating,57,shortIndefinite,Alice hauled a man a shipment.,Alice hauled a shipment to a man.,-11.112491396205131,-10.92504948290056,-0.18744191330457127
58,59,159,False,alternating,59,longIndefinite,Bob willed a woman who was from work a painting.,Bob willed a painting to a woman who was from work.,-9.970256323899989,-9.827512287863378,-0.14274403603661057
59,60,159,False,alternating,59,shortIndefinite,John willed a man a painting.,John willed a painting to a man.,-9.683815348692411,-9.784607290277995,0.1007919415855838
60,61,161,False,alternating,61,longIndefinite,Mary mailed a woman from work a note.,Mary mailed a note to a woman from work.,-10.088267056082442,-10.244721258331438,0.1564542022489963
61,62,161,False,alternating,61,shortIndefinite,Alice mailed a man a note.,Alice mailed a note to a man.,-11.300071212583285,-11.474139248546045,0.17406803596276
62,63,163,False,alternating,63,longIndefinite,Maria phoned a man who was from work a request.,Maria phoned a request to a man who was from work.,-10.672561862521151,-10.75769875776855,0.08513689524739831
63,64,163,False,alternating,63,shortIndefinite,Maria phoned a woman a request.,Maria phoned a request to a woman.,-10.81654897611177,-10.576623494309034,-0.23992548180273587
64,65,165,False,alternating,65,longIndefinite,John flung a woman wearing a hat an apple.,John flung an apple to a woman wearing a hat.,-8.949257131156687,-9.944936937351347,0.9956798061946603
65,66,165,False,alternating,65,shortIndefinite,Linda flung a man an apple.,Linda flung an apple to a man.,-10.264063664915206,-10.169972166340589,-0.09409149857461685
66,67,167,False,alternating,67,longIndefinite,Alice chucked a woman who was wearing a hat a bag.,Alice chucked a bag to a woman who was wearing a hat.,-10.11303993984583,-10.036767462176824,-0.07627247766900602
67,68,167,False,alternating,67,shortIndefinite,Juan chucked a woman a bag.,Juan chucked a bag to a woman.,-9.96912136168926,-9.585745208875704,-0.38337615281355575
68,69,169,False,alternating,69,longIndefinite,John repaid a woman from work some money.,John repaid some money to a woman from work.,-10.672283327441678,-10.266926408514959,-0.405356918926719
69,70,169,False,alternating,69,shortIndefinite,Maria repaid a woman some money.,Maria repaid some money to a woman.,-10.380522420927852,-10.126754295708992,-0.25376812521886016
70,71,171,False,alternating,71,longIndefinite,Alice wheeled a man wearing a hat some fruit.,Alice wheeled some fruit to a man wearing a hat.,-10.51888224775094,-10.24451907707207,-0.2743631706788694
71,72,171,False,alternating,71,shortIndefinite,Mary wheeled a man some fruit.,Mary wheeled some fruit to a man.,-9.686125319641498,-9.491658919835226,-0.1944663998062719
72,73,173,False,alternating,73,longIndefinite,John hurled a woman from work a ball.,John hurled a ball to a woman from work.,-10.660411015437726,-10.001786482916412,-0.6586245325213138
73,74,173,False,alternating,73,shortIndefinite,Linda hurled a man a ball.,Linda hurled a ball to a man.,-11.158279373246302,-10.487760709781119,-0.6705186634651827
74,75,175,False,alternating,75,longIndefinite,Bob faxed a woman who was from work a form.,Bob faxed a form to a woman who was from work.,-10.005759871445504,-9.050199166104427,-0.9555607053410764
75,76,175,False,alternating,75,shortIndefinite,John faxed a woman a form.,John faxed a form to a woman.,-10.050951116677865,-8.399373410166607,-1.651577706511258
76,77,177,False,alternating,77,longIndefinite,Michael telephoned a man from work some news.,Michael telephoned some news to a man from work.,-9.664648813725774,-9.467997805405545,-0.19665100832022908
77,78,177,False,alternating,77,shortIndefinite,Maria telephoned a man some news.,Maria telephoned some news to a man.,-9.0768016013904,-9.104289863615168,0.02748826222476808
78,79,179,False,alternating,79,longIndefinite,John heaved a man who was wearing a hat a ball.,John heaved a ball to a man who was wearing a hat.,-10.164706142276835,-10.03768479877413,-0.12702134350270455
79,80,179,False,alternating,79,shortIndefinite,Mary heaved a man a ball.,Mary heaved a ball to a man.,-10.214999743877438,-9.779583496810016,-0.43541624706742255
80,81,181,False,alternating,81,longIndefinite,Mary slung a man who was wearing a hat a glance.,Mary slung a glance to a man who was wearing a hat.,-9.808690296059051,-10.009825946665956,0.2011356506069042
81,82,181,False,alternating,81,shortIndefinite,Bob slung a man a glance.,Bob slung a glance to a man.,-11.054594207928465,-11.460731290468322,0.4061370825398569
82,83,183,False,alternating,83,longIndefinite,Linda loaned a man from work some equipment.,Linda loaned some equipment to a man from work.,-10.101140720093444,-9.817630824993927,-0.28350989509951674
83,84,183,False,alternating,83,shortIndefinite,John loaned a man some equipment.,John loaned some equipment to a man.,-11.015101463988408,-10.045650542974599,-0.9694509210138094
84,85,185,False,alternating,85,longIndefinite,Alice ceded a woman wearing a hat a case.,Alice ceded a case to a woman wearing a hat.,-10.011871423208575,-10.593042341520464,0.5811709183118889
85,86,185,False,alternating,85,shortIndefinite,Michael ceded a man a case.,Michael ceded a case to a man.,-10.24272644367792,-10.584037140167018,0.3413106964890975
86,87,187,False,alternating,87,longIndefinite,Mary lugged a woman from work some groceries.,Mary lugged some groceries to a woman from work.,-10.517871847555133,-9.869787620394215,-0.6480842271609184
87,88,187,False,alternating,87,shortIndefinite,Mary lugged a woman some groceries.,Mary lugged some groceries to a woman.,-10.319681062166165,-9.714096215601334,-0.605584846564831
88,89,189,True,alternating,89,longIndefinite,Linda bused a team from work some instruments.,Linda bused some instruments to a team from work.,-9.710951429570894,-9.570823845161218,-0.14012758440967588
89,90,189,True,alternating,89,shortIndefinite,Mary bused a team some instruments.,Mary bused some instruments to a team.,-8.914799350914695,-8.931820175206472,0.01702082429177665
90,91,191,True,alternating,91,longIndefinite,Bob carted a team from work some books.,Bob carted some books to a team from work.,-10.575986784671164,-10.271217139668071,-0.304769645003093
91,92,191,True,alternating,91,shortIndefinite,Maria carted a team some books.,Maria carted some books to a team.,-10.713042008554508,-10.088872785982005,-0.6241692225725028
92,93,193,False,alternating,93,longIndefinite,Maria punted a woman who was wearing a hat a ball.,Maria punted a ball to a woman who was wearing a hat.,-10.076606427743332,-9.839778642903589,-0.23682778483974332
93,94,193,False,alternating,93,shortIndefinite,John punted a woman a ball.,John punted a ball to a woman.,-10.755122991172351,-10.140828302290503,-0.6142946888818486
94,95,195,False,alternating,95,longIndefinite,John bequeathed a man wearing a hat a portrait.,John bequeathed a portrait to a man wearing a hat.,-9.240365948451831,-9.867004185462811,0.6266382370109795
95,96,195,False,alternating,95,shortIndefinite,Linda bequeathed a man a portrait.,Linda bequeathed a portrait to a man.,-8.974638515355732,-9.895081583735987,0.9204430683802549
96,97,197,False,alternating,97,longIndefinite,Alice cabled a man from work some directions.,Alice cabled some directions to a man from work.,-10.628576138968501,-10.11970308523108,-0.5088730537374211
97,98,197,False,alternating,97,shortIndefinite,Bob cabled a man some directions.,Bob cabled some directions to a man.,-9.910745877046075,-9.678675521688396,-0.2320703553576795
98,99,199,False,alternating,99,longIndefinite,Michael catapulted a man who was wearing a hat a container.,Michael catapulted a container to a man who was wearing a hat.,-10.414246431270632,-9.841345568959458,-0.5729008623111742
99,100,199,False,alternating,99,shortIndefinite,Alice catapulted a woman a container.,Alice catapulted a container to a woman.,-10.432840788425676,-9.90724454919739,-0.5255962392282854
100,101,1,False,non-alternating,1,longIndefinite,John said a woman from work a word.,John said a word to a woman from work.,-10.33964801749947,-9.608950856264922,-0.7306971612345485
101,102,1,False,non-alternating,1,shortIndefinite,Michael said a man a word.,Michael said a word to a man.,-8.464185099443903,-10.623310590706094,2.1591254912621913
102,103,3,False,non-alternating,3,longIndefinite,Michael reported a man who was from work some numbers.,Michael reported some numbers to a man who was from work.,-10.78552194265051,-10.441596135951313,-0.3439258066991968
103,104,3,False,non-alternating,3,shortIndefinite,John reported a woman some numbers.,John reported some numbers to a woman.,-10.866836991216427,-10.227401019436911,-0.6394359717795162
104,105,5,False,non-alternating,5,longIndefinite,Alice raised a man from work a bucket.,Alice raised a bucket to a man from work.,-10.060395797974953,-11.675449451029738,1.615053653054785
105,106,5,False,non-alternating,5,shortIndefinite,Maria raised a man a bucket.,Maria raised a bucket to a man.,-11.516631404375198,-11.93819455580851,0.42156315143331113
106,107,7,False,non-alternating,7,longIndefinite,Mary described a man wearing a hat a headline.,Mary described a headline to a man wearing a hat.,-9.764044554906402,-9.598605749146467,-0.1654388057599352
107,108,7,False,non-alternating,7,shortIndefinite,Alice described a woman a headline.,Alice described a headline to a woman.,-11.103853108318331,-11.387901204043523,0.28404809572519163
108,109,9,False,non-alternating,9,longIndefinite,Mary stated a woman wearing a hat an idea.,Mary stated an idea to a woman wearing a hat.,-8.054440860872335,-8.976024587864181,0.9215837269918463
109,110,9,False,non-alternating,9,shortIndefinite,Bob stated a woman an idea.,Bob stated an idea to a woman.,-8.590699969073679,-8.815253751802311,0.22455378272863236
110,111,11,False,non-alternating,11,longIndefinite,Juan presented a woman from work a painting.,Juan presented a painting to a woman from work.,-8.587997509965405,-9.697845935440032,1.1098484254746275
111,112,11,False,non-alternating,11,shortIndefinite,Alice presented a man a painting.,Alice presented a painting to a man.,-9.651228685706108,-9.956425929619034,0.30519724391292513
112,113,13,False,non-alternating,13,longIndefinite,Bob addressed a man wearing a hat a message.,Bob addressed a message to a man wearing a hat.,-8.681809079544147,-9.554493335309722,0.8726842557655754
113,114,13,False,non-alternating,13,shortIndefinite,Alice addressed a woman a message.,Alice addressed a message to a woman.,-9.084246971746907,-9.658222386136249,0.5739754143893414
114,115,15,False,non-alternating,15,longIndefinite,Alice admitted a man who was wearing a hat a slip-up.,Alice admitted a slip-up to a man who was wearing a hat.,-10.353927897880794,-10.103829874809808,-0.2500980230709864
115,116,15,False,non-alternating,15,shortIndefinite,Alice admitted a woman a slip-up.,Alice admitted a slip-up to a woman.,-10.123033065786235,-10.388714428456277,0.2656813626700423
116,117,17,False,non-alternating,17,longIndefinite,Bob announced a woman who was from work some new results.,Bob announced some new results to a woman who was from work.,-10.384624006679847,-9.126158828883348,-1.2584651777964986
117,118,17,False,non-alternating,17,shortIndefinite,Maria announced a man some new results.,Maria announced some new results to a man.,-10.581564776678478,-8.93229767823562,-1.6492670984428575
118,119,19,False,non-alternating,19,longIndefinite,Juan expressed a man who was wearing a hat a thought.,Juan expressed a thought to a man who was wearing a hat.,-9.721056017606877,-9.794850867882237,0.0737948502753607
119,120,19,False,non-alternating,19,shortIndefinite,Michael expressed a woman a thought.,Michael expressed a thought to a woman.,-11.677185866261793,-9.563764507773655,-2.1134213584881376
120,121,21,False,non-alternating,21,longIndefinite,Michael contributed a woman who was from work some food.,Michael contributed some food to a woman who was from work.,-9.893712351778799,-10.283053793262274,0.3893414414834755
121,122,21,False,non-alternating,21,shortIndefinite,Maria contributed a man some food.,Maria contributed some food to a man.,-9.901908666133686,-10.180228311214279,0.27831964508059315
122,123,23,False,non-alternating,23,longIndefinite,Bob recommended a woman wearing a hat a band.,Bob recommended a band to a woman wearing a hat.,-9.123808057098643,-9.572540627714137,0.4487325706154941
123,124,23,False,non-alternating,23,shortIndefinite,Maria recommended a woman a band.,Maria recommended a band to a woman.,-10.540473830816785,-10.368483986514324,-0.17198984430246078
124,125,25,False,non-alternating,25,longIndefinite,Michael repeated a man wearing a hat some words.,Michael repeated some words to a man wearing a hat.,-9.60934035228319,-9.70700909937078,0.09766874708758877
125,126,25,False,non-alternating,25,shortIndefinite,Alice repeated a woman some words.,Alice repeated some words to a woman.,-8.709724839570427,-8.70091477368601,-0.008810065884416574
126,127,27,False,non-alternating,27,longIndefinite,John proposed a woman from work an idea.,John proposed an idea to a woman from work.,-9.1428392334804,-9.18527211872005,0.042432885239650275
127,128,27,False,non-alternating,27,shortIndefinite,Mary proposed a man an idea.,Mary proposed an idea to a man.,-8.435428583491412,-9.213078528736899,0.7776499452454875
128,129,29,False,non-alternating,29,longIndefinite,Michael displayed a man wearing a hat a photograph.,Michael displayed a photograph to a man wearing a hat.,-9.90867670108814,-10.286846234189909,0.3781695331017687
129,130,29,False,non-alternating,29,shortIndefinite,Juan displayed a man a photograph.,Juan displayed a photograph to a man.,-9.940333477041309,-10.228956264947598,0.2886227879062897
130,131,31,False,non-alternating,31,longIndefinite,Maria shouted a woman wearing a hat a name.,Maria shouted a name to a woman wearing a hat.,-9.990885540764516,-10.303267812400945,0.3123822716364284
131,132,31,False,non-alternating,31,shortIndefinite,Linda shouted a man a name.,Linda shouted a name to a man.,-10.48511857232952,-11.460743754490746,0.9756251821612256
132,133,33,False,non-alternating,33,longIndefinite,John yelled a woman from work some directions.,John yelled some directions to a woman from work.,-11.90969288284757,-10.621533341192505,-1.288159541655066
133,134,33,False,non-alternating,33,shortIndefinite,Maria yelled a man some directions.,Maria yelled some directions to a man.,-11.620908010091739,-10.774970992457593,-0.8459370176341459
134,135,35,False,non-alternating,35,longIndefinite,Linda communicated a woman from work a point.,Linda communicated a point to a woman from work.,-11.225998479974978,-10.189235106354893,-1.0367633736200847
135,136,35,False,non-alternating,35,shortIndefinite,Juan communicated a man a point.,Juan communicated a point to a man.,-10.389447928179088,-10.377457299546526,-0.01199062863256195
136,137,37,False,non-alternating,37,longIndefinite,John restored a woman who was wearing a hat some money.,John restored some money to a woman who was wearing a hat.,-9.275155510895582,-9.925584456781152,0.6504289458855705
137,138,37,False,non-alternating,37,shortIndefinite,Bob restored a man some money.,Bob restored some money to a man.,-10.184168021913324,-9.56184907078292,-0.6223189511304046
138,139,39,False,non-alternating,39,longIndefinite,John snapped a man who was wearing a hat a comment.,John snapped a comment to a man who was wearing a hat.,-10.239068778433236,-10.486778268476893,0.2477094900436576
139,140,39,False,non-alternating,39,shortIndefinite,Michael snapped a man a comment.,Michael snapped a comment to a man.,-9.55605196869702,-11.47993562367946,1.9238836549824399
140,141,41,True,non-alternating,41,longIndefinite,John distributed a team from work some books.,John distributed some books to a team from work.,-9.903383349531639,-9.647724339118202,-0.25565901041343686
141,142,41,True,non-alternating,41,shortIndefinite,Linda distributed a team some books.,Linda distributed some books to a team.,-9.507390981508166,-9.415062922385243,-0.09232805912292363
142,143,43,True,non-alternating,43,longIndefinite,Mary donated a team from work a painting.,Mary donated a painting to a team from work.,-9.627306159815454,-9.358016929973093,-0.2692892298423608
143,144,43,True,non-alternating,43,shortIndefinite,Bob donated a team a painting.,Bob donated a painting to a team.,-8.927117268969688,-9.795283259759513,0.8681659907898247
144,145,45,False,non-alternating,45,longIndefinite,Mary administered a woman who was wearing a hat an antidote.,Mary administered an antidote to a woman who was wearing a hat.,-7.849120891256544,-9.21452762454496,1.3654067332884159
145,146,45,False,non-alternating,45,shortIndefinite,Bob administered a woman an antidote.,Bob administered an antidote to a woman.,-8.992291646759421,-8.869328564102908,-0.12296308265651312
146,147,47,False,non-alternating,47,longIndefinite,Juan conveyed a man from work a thought.,Juan conveyed a thought to a man from work.,-10.478787848236578,-10.471863614821721,-0.0069242334148569284
147,148,47,False,non-alternating,47,shortIndefinite,Alice conveyed a man a thought.,Alice conveyed a thought to a man.,-10.015893432100292,-11.048675173215605,1.032781741115313
148,149,49,False,non-alternating,49,longIndefinite,Juan blabbed a man who was wearing a hat some information.,Juan blabbed some information to a man who was wearing a hat.,-9.52718720244825,-9.49146515271028,-0.035722049737969996
149,150,49,False,non-alternating,49,shortIndefinite,Michael blabbed a woman some information.,Michael blabbed some information to a woman.,-9.438437943350964,-9.303226880600143,-0.1352110627508214
150,151,51,False,non-alternating,51,longIndefinite,Maria surrendered a woman wearing a hat some guns.,Maria surrendered some guns to a woman wearing a hat.,-10.277175723928442,-10.374653989634869,0.09747826570642637
151,152,51,False,non-alternating,51,shortIndefinite,John surrendered a woman some guns.,John surrendered some guns to a woman.,-10.905288147491222,-11.436495980938743,0.531207833447521
152,153,53,False,non-alternating,53,longIndefinite,Bob articulated a woman from work a rule.,Bob articulated a rule to a woman from work.,-10.894334622983811,-10.378155128372207,-0.5161794946116043
153,154,53,False,non-alternating,53,shortIndefinite,Bob articulated a man a rule.,Bob articulated a rule to a man.,-10.574912325788576,-11.386952171404651,0.8120398456160753
154,155,55,False,non-alternating,55,longIndefinite,Linda groaned a man wearing a hat a reply.,Linda groaned a reply to a man wearing a hat.,-9.844362171336671,-10.361879437775887,0.5175172664392154
155,156,55,False,non-alternating,55,shortIndefinite,Alice groaned a man a reply.,Alice groaned a reply to a man.,-10.627497724812425,-11.104591099887438,0.4770933750750128
156,157,57,False,non-alternating,57,longIndefinite,Michael roared a woman who was from work an order.,Michael roared an order to a woman who was from work.,-9.94176336527692,-9.17503782444205,-0.7667255408348694
157,158,57,False,non-alternating,57,shortIndefinite,Mary roared a woman an order.,Mary roared an order to a woman.,-8.372220546536276,-9.155222202619255,0.7830016560829787
158,159,59,False,non-alternating,59,longIndefinite,Maria recounted a woman from work some information.,Maria recounted some information to a woman from work.,-11.319525287610919,-10.591509058997936,-0.728016228612983
159,160,59,False,non-alternating,59,shortIndefinite,Michael recounted a man some information.,Michael recounted some information to a man.,-10.396004155987184,-10.708469637206566,0.3124654812193821
160,161,61,False,non-alternating,61,longIndefinite,Mary denounced a man from work a law.,Mary denounced a law to a man from work.,-10.444178858386215,-9.775240001612513,-0.6689388567737016
161,162,61,False,non-alternating,61,shortIndefinite,Mary denounced a man a law.,Mary denounced a law to a man.,-10.219668616149157,-9.60103655326885,-0.618632062880307
162,163,63,False,non-alternating,63,longIndefinite,Alice murmured a woman from work a comment.,Alice murmured a comment to a woman from work.,-10.172873489004864,-10.53359646219936,0.36072297319449653
163,164,63,False,non-alternating,63,shortIndefinite,Mary murmured a woman a comment.,Mary murmured a comment to a woman.,-9.75665001542675,-10.05908797556684,0.3024379601400895
164,165,65,False,non-alternating,65,longIndefinite,Michael moaned a man wearing a hat a plea.,Michael moaned a plea to a man wearing a hat.,-9.498060032227166,-9.706480144945951,0.2084201127187857
165,166,65,False,non-alternating,65,shortIndefinite,Michael moaned a man a plea.,Michael moaned a plea to a man.,-9.931929983217126,-9.788941143560443,-0.14298883965668274
166,167,67,True,non-alternating,67,longIndefinite,Alice dispatched a team from work some meals.,Alice dispatched some meals to a team from work.,-10.449549676746352,-10.502444104536876,0.052894427790523224
167,168,67,True,non-alternating,67,shortIndefinite,Linda dispatched a team some meals.,Linda dispatched some meals to a team.,-10.17939237839014,-10.050856886856046,-0.1285354915340946
168,169,69,False,non-alternating,69,longIndefinite,Maria mumbled a man from work some news.,Maria mumbled some news to a man from work.,-9.414420760922408,-8.788072966634513,-0.626347794287895
169,170,69,False,non-alternating,69,shortIndefinite,John mumbled a man some news.,John mumbled some news to a man.,-8.424786510996741,-8.586231364998273,0.16144485400153208
170,171,71,True,non-alternating,71,longIndefinite,Mary furnished a team from work some forms.,Mary furnished some forms to a team from work.,-9.668065287570034,-9.106970086492204,-0.5610952010778298
