,Unnamed: 0,item,plural,classification,frequency_rank,recipient_id,DOsentence,PDsentence,DO_score,PD_score,diff
36,37,137,FALSE,alternating,37,longIndefinite,Mary slid a man from work a note.,Mary slid a note to a man from work.,-9.682493214,-10.098392,0.415898786
37,38,137,FALSE,alternating,37,shortIndefinite,Linda slid a woman a note.,Linda slid a note to a woman.,-9.920992353,-10.37239877,0.451406418
38,39,139,FALSE,alternating,39,longIndefinite,Mary assigned a woman who was from work a desk.,Mary assigned a desk to a woman who was from work.,-7.999187393,-7.126065353,-0.873122039
39,40,139,FALSE,alternating,39,shortIndefinite,Michael assigned a woman a desk.,Michael assigned a desk to a woman.,-4.702970921,-7.083734842,2.38076392
40,41,141,FALSE,alternating,41,longIndefinite,Alice guaranteed a man wearing a hat a spot.,Alice guaranteed a spot to a man wearing a hat.,-9.39030325,-9.227126913,-0.163176338
41,42,141,FALSE,alternating,41,shortIndefinite,John guaranteed a man a spot.,John guaranteed a spot to a man.,-8.076838222,-8.302021496,0.225183274
42,43,143,FALSE,alternating,43,longIndefinite,John floated a woman who was wearing a hat a bottle.,John floated a bottle to a woman who was wearing a hat.,-8.574206156,-8.772488769,0.198282613
43,44,143,FALSE,alternating,43,shortIndefinite,Michael floated a woman a bottle.,Michael floated a bottle to a woman.,-10.35480198,-10.54354752,0.188745546
44,45,145,FALSE,alternating,45,longIndefinite,Maria pitched a woman who was from work a proposal.,Maria pitched a proposal to a woman who was from work.,-10.25135119,-10.31556251,0.064211324
45,46,145,FALSE,alternating,45,shortIndefinite,Bob pitched a man a proposal.,Bob pitched a proposal to a man.,-10.03189278,-9.984779197,-0.047113587
46,47,147,FALSE,alternating,47,longIndefinite,Michael shipped a man who was wearing a hat a box.,Michael shipped a box to a man who was wearing a hat.,-9.520051366,-9.408165037,-0.111886329
47,48,147,FALSE,alternating,47,shortIndefinite,Michael shipped a man a box.,Michael shipped a box to a man.,-8.022080962,-9.443506889,1.421425927
48,49,149,FALSE,alternating,49,longIndefinite,John slammed a woman who was from work a fastball.,John slammed a fastball to a woman who was from work.,-8.737598777,-8.652970547,-0.084628229
49,50,149,FALSE,alternating,49,shortIndefinite,Bob slammed a woman a fastball.,Bob slammed a fastball to a woman.,-9.390254106,-9.504473289,0.114219183
50,51,151,FALSE,alternating,51,longIndefinite,Alice signaled a woman from work a formation.,Alice signaled a formation to a woman from work.,-9.605372763,-9.318900884,-0.286471879
51,52,151,FALSE,alternating,51,shortIndefinite,Bob signaled a woman a formation.,Bob signaled a formation to a woman.,-5.531575735,-7.420439714,1.888863979
52,53,153,FALSE,alternating,53,longIndefinite,Bob snuck a woman who was from work a cookie.,Bob snuck a cookie to a woman who was from work.,-10.16868108,-10.29768654,0.129005461
53,54,153,FALSE,alternating,53,shortIndefinite,Linda snuck a woman a cookie.,Linda snuck a cookie to a woman.,-11.27777646,-11.08201742,-0.195759038
54,55,155,FALSE,alternating,55,longIndefinite,Linda shoved a man who was from work a letter.,Linda shoved a letter to a man who was from work.,-10.09791133,-10.06361796,-0.034293364
55,56,155,FALSE,alternating,55,shortIndefinite,John shoved a woman a letter.,John shoved a letter to a woman.,-8.269059836,-8.286203373,0.017143537
56,57,157,FALSE,alternating,57,longIndefinite,Mary hauled a man who was wearing a hat a shipment.,Mary hauled a shipment to a man who was wearing a hat.,-10.52081252,-10.24757855,-0.273233969
57,58,157,FALSE,alternating,57,shortIndefinite,Alice hauled a man a shipment.,Alice hauled a shipment to a man.,-11.43296182,-9.921549009,-1.511412811
58,59,159,FALSE,alternating,59,longIndefinite,Bob willed a woman who was from work a painting.,Bob willed a painting to a woman who was from work.,-8.109387005,-9.890233495,1.78084649
59,60,159,FALSE,alternating,59,shortIndefinite,John willed a man a painting.,John willed a painting to a man.,-8.305835834,-8.451834084,0.145998251
60,61,161,FALSE,alternating,61,longIndefinite,Mary mailed a woman from work a note.,Mary mailed a note to a woman from work.,-8.934596315,-10.01487161,1.080275295
61,62,161,FALSE,alternating,61,shortIndefinite,Alice mailed a man a note.,Alice mailed a note to a man.,-10.46011429,-10.09420745,-0.365906843
62,63,163,FALSE,alternating,63,longIndefinite,Maria phoned a man who was from work a request.,Maria phoned a request to a man who was from work.,-10.89818988,-10.44131651,-0.456873372
63,64,163,FALSE,alternating,63,shortIndefinite,Maria phoned a woman a request.,Maria phoned a request to a woman.,-11.62256827,-10.57958758,-1.042980693
64,65,165,FALSE,alternating,65,longIndefinite,John flung a woman wearing a hat an apple.,John flung an apple to a woman wearing a hat.,-8.51346403,-8.634961968,0.121497938
65,66,165,FALSE,alternating,65,shortIndefinite,Linda flung a man an apple.,Linda flung an apple to a man.,-9.765843854,-10.91583524,1.149991384
66,67,167,FALSE,alternating,67,longIndefinite,Alice chucked a woman who was wearing a hat a bag.,Alice chucked a bag to a woman who was wearing a hat.,-10.29334289,-10.65631679,0.362973903
67,68,167,FALSE,alternating,67,shortIndefinite,Juan chucked a woman a bag.,Juan chucked a bag to a woman.,-9.80033118,-9.719089761,-0.081241418
68,69,169,FALSE,alternating,69,longIndefinite,John repaid a woman from work some money.,John repaid some money to a woman from work.,-8.383987254,-8.280864157,-0.103123097
69,70,169,FALSE,alternating,69,shortIndefinite,Maria repaid a woman some money.,Maria repaid some money to a woman.,-8.998571987,-9.069712708,0.07114072
70,71,171,FALSE,alternating,71,longIndefinite,Alice wheeled a man wearing a hat some fruit.,Alice wheeled some fruit to a man wearing a hat.,-8.63828572,-8.534189434,-0.104096286
71,72,171,FALSE,alternating,71,shortIndefinite,Mary wheeled a man some fruit.,Mary wheeled some fruit to a man.,-8.529108507,-8.478626886,-0.05048162
72,73,173,FALSE,alternating,73,longIndefinite,John hurled a woman from work a ball.,John hurled a ball to a woman from work.,-8.563589872,-8.33157135,-0.232018523
73,74,173,FALSE,alternating,73,shortIndefinite,Linda hurled a man a ball.,Linda hurled a ball to a man.,-9.966592389,-9.79945832,-0.167134068
74,75,175,FALSE,alternating,75,longIndefinite,Bob faxed a woman who was from work a form.,Bob faxed a form to a woman who was from work.,-10.18928735,-10.11749356,-0.071793791
75,76,175,FALSE,alternating,75,shortIndefinite,John faxed a woman a form.,John faxed a form to a woman.,-8.481773787,-8.517778404,0.036004617
76,77,177,FALSE,alternating,77,longIndefinite,Michael telephoned a man from work some news.,Michael telephoned some news to a man from work.,-8.652292724,-8.783270605,0.130977881
77,78,177,FALSE,alternating,77,shortIndefinite,Maria telephoned a man some news.,Maria telephoned some news to a man.,-6.921791115,-7.017434956,0.095643841
78,79,179,FALSE,alternating,79,longIndefinite,John heaved a man who was wearing a hat a ball.,John heaved a ball to a man who was wearing a hat.,-8.54259323,-8.240995874,-0.301597356
79,80,179,FALSE,alternating,79,shortIndefinite,Mary heaved a man a ball.,Mary heaved a ball to a man.,-7.933176232,-9.135541816,1.202365584
80,81,181,FALSE,alternating,81,longIndefinite,Mary slung a man who was wearing a hat a glance.,Mary slung a glance to a man who was wearing a hat.,-9.575121126,-9.664417865,0.089296738
81,82,181,FALSE,alternating,81,shortIndefinite,Bob slung a man a glance.,Bob slung a glance to a man.,-9.633216149,-9.932477201,0.299261052
82,83,183,FALSE,alternating,83,longIndefinite,Linda loaned a man from work some equipment.,Linda loaned some equipment to a man from work.,-8.673904543,-8.541751297,-0.132153246
83,84,183,FALSE,alternating,83,shortIndefinite,John loaned a man some equipment.,John loaned some equipment to a man.,-7.953282802,-8.041426375,0.088143573
84,85,185,FALSE,alternating,85,longIndefinite,Alice ceded a woman wearing a hat a case.,Alice ceded a case to a woman wearing a hat.,-9.059124795,-9.886135228,0.827010433
85,86,185,FALSE,alternating,85,shortIndefinite,Michael ceded a man a case.,Michael ceded a case to a man.,-10.02551209,-10.9078731,0.882361011
86,87,187,FALSE,alternating,87,longIndefinite,Mary lugged a woman from work some groceries.,Mary lugged some groceries to a woman from work.,-10.14175312,-9.706504684,-0.435248435
87,88,187,FALSE,alternating,87,shortIndefinite,Mary lugged a woman some groceries.,Mary lugged some groceries to a woman.,-9.970338472,-9.625185455,-0.345153017
88,89,189,TRUE,alternating,89,longIndefinite,Linda bused a team from work some instruments.,Linda bused some instruments to a team from work.,-9.309986894,-9.320112712,0.010125817
89,90,189,TRUE,alternating,89,shortIndefinite,Mary bused a team some instruments.,Mary bused some instruments to a team.,-9.244805431,-9.234085358,-0.010720073
90,91,191,TRUE,alternating,91,longIndefinite,Bob carted a team from work some books.,Bob carted some books to a team from work.,-9.756711006,-9.605447694,-0.151263312
91,92,191,TRUE,alternating,91,shortIndefinite,Maria carted a team some books.,Maria carted some books to a team.,-9.329304399,-10.0150262,0.685721804
92,93,193,FALSE,alternating,93,longIndefinite,Maria punted a woman who was wearing a hat a ball.,Maria punted a ball to a woman who was wearing a hat.,-10.60952053,-9.154397433,-1.455123095
93,94,193,FALSE,alternating,93,shortIndefinite,John punted a woman a ball.,John punted a ball to a woman.,-7.91581235,-8.25156888,0.33575653
94,95,195,FALSE,alternating,95,longIndefinite,John bequeathed a man wearing a hat a portrait.,John bequeathed a portrait to a man wearing a hat.,-8.527265059,-8.606047398,0.078782338
95,96,195,FALSE,alternating,95,shortIndefinite,Linda bequeathed a man a portrait.,Linda bequeathed a portrait to a man.,-9.401519912,-10.0245662,0.623046284
96,97,197,FALSE,alternating,97,longIndefinite,Alice cabled a man from work some directions.,Alice cabled some directions to a man from work.,-10.3907027,-9.250019846,-1.140682851
97,98,197,FALSE,alternating,97,shortIndefinite,Bob cabled a man some directions.,Bob cabled some directions to a man.,-10.17543097,-9.349780133,-0.825650837
98,99,199,FALSE,alternating,99,longIndefinite,Michael catapulted a man who was wearing a hat a container.,Michael catapulted a container to a man who was wearing a hat.,-9.852546466,-8.261748968,-1.590797498
99,100,199,FALSE,alternating,99,shortIndefinite,Alice catapulted a woman a container.,Alice catapulted a container to a woman.,-9.088488165,-8.979931105,-0.10855706
100,101,1,FALSE,non-alternating,1,longIndefinite,John said a woman from work a word.,John said a word to a woman from work.,-8.377773019,-8.499368497,0.121595478
101,102,1,FALSE,non-alternating,1,shortIndefinite,Michael said a man a word.,Michael said a word to a man.,-10.45092784,-11.22842986,0.777502015
102,103,3,FALSE,non-alternating,3,longIndefinite,Michael reported a man who was from work some numbers.,Michael reported some numbers to a man who was from work.,-9.854911711,-9.541384644,-0.313527068
103,104,3,FALSE,non-alternating,3,shortIndefinite,John reported a woman some numbers.,John reported some numbers to a woman.,-8.345417631,-8.387532131,0.042114501
104,105,5,FALSE,non-alternating,5,longIndefinite,Alice raised a man from work a bucket.,Alice raised a bucket to a man from work.,-10.05870821,-10.62315312,0.564444906
105,106,5,FALSE,non-alternating,5,shortIndefinite,Maria raised a man a bucket.,Maria raised a bucket to a man.,-8.653587098,-10.21978785,1.56620075
106,107,7,FALSE,non-alternating,7,longIndefinite,Mary described a man wearing a hat a headline.,Mary described a headline to a man wearing a hat.,-9.360953105,-8.728385739,-0.632567366
107,108,7,FALSE,non-alternating,7,shortIndefinite,Alice described a woman a headline.,Alice described a headline to a woman.,-9.206157231,-8.479679887,-0.726477344
108,109,9,FALSE,non-alternating,9,longIndefinite,Mary stated a woman wearing a hat an idea.,Mary stated an idea to a woman wearing a hat.,-8.695802205,-8.817245764,0.121443558
109,110,9,FALSE,non-alternating,9,shortIndefinite,Bob stated a woman an idea.,Bob stated an idea to a woman.,-7.116936635,-8.324311192,1.207374557
110,111,11,FALSE,non-alternating,11,longIndefinite,Juan presented a woman from work a painting.,Juan presented a painting to a woman from work.,-8.558223163,-9.596442376,1.038219213
111,112,11,FALSE,non-alternating,11,shortIndefinite,Alice presented a man a painting.,Alice presented a painting to a man.,-9.781678087,-10.34850705,0.566828961
112,113,13,FALSE,non-alternating,13,longIndefinite,Bob addressed a man wearing a hat a message.,Bob addressed a message to a man wearing a hat.,-8.672349597,-9.003093221,0.330743623
113,114,13,FALSE,non-alternating,13,shortIndefinite,Alice addressed a woman a message.,Alice addressed a message to a woman.,-9.018376733,-9.816516508,0.798139775
114,115,15,FALSE,non-alternating,15,longIndefinite,Alice admitted a man who was wearing a hat a slip-up.,Alice admitted a slip-up to a man who was wearing a hat.,-10.35131575,-9.853456756,-0.497858989
115,116,15,FALSE,non-alternating,15,shortIndefinite,Alice admitted a woman a slip-up.,Alice admitted a slip-up to a woman.,-11.55993872,-10.03855238,-1.521386336
116,117,17,FALSE,non-alternating,17,longIndefinite,Bob announced a woman who was from work some new results.,Bob announced some new results to a woman who was from work.,-9.473660249,-9.27637472,-0.197285529
117,118,17,FALSE,non-alternating,17,shortIndefinite,Maria announced a man some new results.,Maria announced some new results to a man.,-10.61209361,-9.28020028,-1.331893335
118,119,19,FALSE,non-alternating,19,longIndefinite,Juan expressed a man who was wearing a hat a thought.,Juan expressed a thought to a man who was wearing a hat.,-9.541240673,-9.291925796,-0.249314877
119,120,19,FALSE,non-alternating,19,shortIndefinite,Michael expressed a woman a thought.,Michael expressed a thought to a woman.,-11.37886987,-10.42607946,-0.952790409
120,121,21,FALSE,non-alternating,21,longIndefinite,Michael contributed a woman who was from work some food.,Michael contributed some food to a woman who was from work.,-10.45004286,-10.41428757,-0.035755297
121,122,21,FALSE,non-alternating,21,shortIndefinite,Maria contributed a man some food.,Maria contributed some food to a man.,-11.03393549,-10.24814728,-0.785788211
122,123,23,FALSE,non-alternating,23,longIndefinite,Bob recommended a woman wearing a hat a band.,Bob recommended a band to a woman wearing a hat.,-8.339917708,-9.078244728,0.738327019
123,124,23,FALSE,non-alternating,23,shortIndefinite,Maria recommended a woman a band.,Maria recommended a band to a woman.,-10.06211341,-9.894652632,-0.167460779
124,125,25,FALSE,non-alternating,25,longIndefinite,Michael repeated a man wearing a hat some words.,Michael repeated some words to a man wearing a hat.,-9.740415222,-9.183179847,-0.557235375
125,126,25,FALSE,non-alternating,25,shortIndefinite,Alice repeated a woman some words.,Alice repeated some words to a woman.,-9.470625232,-9.534545206,0.063919974
126,127,27,FALSE,non-alternating,27,longIndefinite,John proposed a woman from work an idea.,John proposed an idea to a woman from work.,-7.86744208,-8.203161015,0.335718935
127,128,27,FALSE,non-alternating,27,shortIndefinite,Mary proposed a man an idea.,Mary proposed an idea to a man.,-8.855542613,-9.260434735,0.404892122
128,129,29,FALSE,non-alternating,29,longIndefinite,Michael displayed a man wearing a hat a photograph.,Michael displayed a photograph to a man wearing a hat.,-9.621384049,-9.820475887,0.199091838
129,130,29,FALSE,non-alternating,29,shortIndefinite,Juan displayed a man a photograph.,Juan displayed a photograph to a man.,-8.910525156,-9.736402893,0.825877738
130,131,31,FALSE,non-alternating,31,longIndefinite,Maria shouted a woman wearing a hat a name.,Maria shouted a name to a woman wearing a hat.,-10.37072439,-10.35298861,-0.01773578
131,132,31,FALSE,non-alternating,31,shortIndefinite,Linda shouted a man a name.,Linda shouted a name to a man.,-10.93208425,-11.3299846,0.397900353
132,133,33,FALSE,non-alternating,33,longIndefinite,John yelled a woman from work some directions.,John yelled some directions to a woman from work.,-8.506425466,-8.482419372,-0.024006094
133,134,33,FALSE,non-alternating,33,shortIndefinite,Maria yelled a man some directions.,Maria yelled some directions to a man.,-11.37662599,-9.587544613,-1.78908138
134,135,35,FALSE,non-alternating,35,longIndefinite,Linda communicated a woman from work a point.,Linda communicated a point to a woman from work.,-10.27369963,-9.159766541,-1.113933093
135,136,35,FALSE,non-alternating,35,shortIndefinite,Juan communicated a man a point.,Juan communicated a point to a man.,-9.80959983,-9.091432929,-0.7181669
136,137,37,FALSE,non-alternating,37,longIndefinite,John restored a woman who was wearing a hat some money.,John restored some money to a woman who was wearing a hat.,-8.397465846,-8.619685401,0.222219555
137,138,37,FALSE,non-alternating,37,shortIndefinite,Bob restored a man some money.,Bob restored some money to a man.,-9.741977012,-10.08187036,0.339893345
138,139,39,FALSE,non-alternating,39,longIndefinite,John snapped a man who was wearing a hat a comment.,John snapped a comment to a man who was wearing a hat.,-8.685559135,-8.68314958,-0.002409554
139,140,39,FALSE,non-alternating,39,shortIndefinite,Michael snapped a man a comment.,Michael snapped a comment to a man.,-12.18450851,-12.13842621,-0.046082294
140,141,41,TRUE,non-alternating,41,longIndefinite,John distributed a team from work some books.,John distributed some books to a team from work.,-7.586377053,-7.683097232,0.096720179
141,142,41,TRUE,non-alternating,41,shortIndefinite,Linda distributed a team some books.,Linda distributed some books to a team.,-9.479478442,-9.512861637,0.033383195
142,143,43,TRUE,non-alternating,43,longIndefinite,Mary donated a team from work a painting.,Mary donated a painting to a team from work.,-8.985463061,-9.812785599,0.827322539
143,144,43,TRUE,non-alternating,43,shortIndefinite,Bob donated a team a painting.,Bob donated a painting to a team.,-9.611837071,-9.501989335,-0.109847736
144,145,45,FALSE,non-alternating,45,longIndefinite,Mary administered a woman who was wearing a hat an antidote.,Mary administered an antidote to a woman who was wearing a hat.,-9.603673648,-8.686198418,-0.91747523
145,146,45,FALSE,non-alternating,45,shortIndefinite,Bob administered a woman an antidote.,Bob administered an antidote to a woman.,-9.047933336,-8.685427821,-0.362505515
146,147,47,FALSE,non-alternating,47,longIndefinite,Juan conveyed a man from work a thought.,Juan conveyed a thought to a man from work.,-9.63708738,-9.707202117,0.070114737
147,148,47,FALSE,non-alternating,47,shortIndefinite,Alice conveyed a man a thought.,Alice conveyed a thought to a man.,-10.06585232,-10.64292168,0.577069358
148,149,49,FALSE,non-alternating,49,longIndefinite,Juan blabbed a man who was wearing a hat some information.,Juan blabbed some information to a man who was wearing a hat.,-9.450962344,-9.333451747,-0.117510596
149,150,49,FALSE,non-alternating,49,shortIndefinite,Michael blabbed a woman some information.,Michael blabbed some information to a woman.,-10.69409132,-10.21628516,-0.477806163
150,151,51,FALSE,non-alternating,51,longIndefinite,Maria surrendered a woman wearing a hat some guns.,Maria surrendered some guns to a woman wearing a hat.,-10.59457951,-10.86467617,0.270096661
151,152,51,FALSE,non-alternating,51,shortIndefinite,John surrendered a woman some guns.,John surrendered some guns to a woman.,-8.417567133,-8.52617199,0.108604858
152,153,53,FALSE,non-alternating,53,longIndefinite,Bob articulated a woman from work a rule.,Bob articulated a rule to a woman from work.,-10.19284428,-9.960276534,-0.232567749
153,154,53,FALSE,non-alternating,53,shortIndefinite,Bob articulated a man a rule.,Bob articulated a rule to a man.,-10.03677217,-10.3227506,0.285978427
154,155,55,FALSE,non-alternating,55,longIndefinite,Linda groaned a man wearing a hat a reply.,Linda groaned a reply to a man wearing a hat.,-9.88639194,-9.780788253,-0.105603687
155,156,55,FALSE,non-alternating,55,shortIndefinite,Alice groaned a man a reply.,Alice groaned a reply to a man.,-9.657671205,-10.72800341,1.070332209
156,157,57,FALSE,non-alternating,57,longIndefinite,Michael roared a woman who was from work an order.,Michael roared an order to a woman who was from work.,-10.23890347,-10.42951538,0.19061191
157,158,57,FALSE,non-alternating,57,shortIndefinite,Mary roared a woman an order.,Mary roared an order to a woman.,-10.42284019,-10.27254352,-0.150296667
158,159,59,FALSE,non-alternating,59,longIndefinite,Maria recounted a woman from work some information.,Maria recounted some information to a woman from work.,-9.636226345,-10.55870361,0.922477269
159,160,59,FALSE,non-alternating,59,shortIndefinite,Michael recounted a man some information.,Michael recounted some information to a man.,-10.49202768,-10.87407696,0.382049272
160,161,61,FALSE,non-alternating,61,longIndefinite,Mary denounced a man from work a law.,Mary denounced a law to a man from work.,-11.39910457,-8.899825734,-2.499278832
161,162,61,FALSE,non-alternating,61,shortIndefinite,Mary denounced a man a law.,Mary denounced a law to a man.,-11.1632258,-8.716389596,-2.446836204
162,163,63,FALSE,non-alternating,63,longIndefinite,Alice murmured a woman from work a comment.,Alice murmured a comment to a woman from work.,-10.05660535,-9.984692089,-0.071913264
163,164,63,FALSE,non-alternating,63,shortIndefinite,Mary murmured a woman a comment.,Mary murmured a comment to a woman.,-10.90672028,-10.90134976,-0.005370527
164,165,65,FALSE,non-alternating,65,longIndefinite,Michael moaned a man wearing a hat a plea.,Michael moaned a plea to a man wearing a hat.,-8.451138803,-9.011194141,0.560055337
165,166,65,FALSE,non-alternating,65,shortIndefinite,Michael moaned a man a plea.,Michael moaned a plea to a man.,-8.723283364,-9.309455877,0.586172513
166,167,67,TRUE,non-alternating,67,longIndefinite,Alice dispatched a team from work some meals.,Alice dispatched some meals to a team from work.,-8.875782515,-8.663579641,-0.212202874
167,168,67,TRUE,non-alternating,67,shortIndefinite,Linda dispatched a team some meals.,Linda dispatched some meals to a team.,-8.987481735,-9.325321615,0.337839879
168,169,69,FALSE,non-alternating,69,longIndefinite,Maria mumbled a man from work some news.,Maria mumbled some news to a man from work.,-8.221007036,-9.829872806,1.60886577
169,170,69,FALSE,non-alternating,69,shortIndefinite,John mumbled a man some news.,John mumbled some news to a man.,-8.261760683,-8.405056517,0.143295834
170,171,71,TRUE,non-alternating,71,longIndefinite,Mary furnished a team from work some forms.,Mary furnished some forms to a team from work.,-9.326076477,-8.895181683,-0.430894794
171,172,71,TRUE,non-alternating,71,shortIndefinite,John furnished a team some forms.,John furnished some forms to a team.,-7.957184442,-8.000703992,0.04351955
172,173,73,FALSE,non-alternating,73,longIndefinite,Alice howled a woman from work a complaint.,Alice howled a complaint to a woman from work.,-8.350605149,-8.722898036,0.372292887
173,174,73,FALSE,non-alternating,73,shortIndefinite,Michael howled a man a complaint.,Michael howled a complaint to a man.,-9.565852085,-10.29580661,0.729954527
174,175,75,FALSE,non-alternating,75,longIndefinite,Maria grumbled a man who was from work a name.,Maria grumbled a name to a man who was from work.,-8.526088499,-9.723249918,1.197161419
175,176,75,FALSE,non-alternating,75,shortIndefinite,Juan grumbled a man a name.,Juan grumbled a name to a man.,-9.476786027,-9.914742729,0.437956702
176,177,77,FALSE,non-alternating,77,longIndefinite,Juan narrated a woman who was from work a show.,Juan narrated a show to a woman who was from work.,-8.431300706,-9.257539786,0.826239081
177,178,77,FALSE,non-alternating,77,shortIndefinite,Maria narrated a man a show.,Maria narrated a show to a man.,-10.04887624,-10.17587608,0.126999842
178,179,79,FALSE,non-alternating,79,longIndefinite,Alice grunted a man who was from work a name.,Alice grunted a name to a man who was from work.,-8.890813167,-10.10638397,1.215570807
179,180,79,FALSE,non-alternating,79,shortIndefinite,Michael grunted a woman a name.,Michael grunted a name to a woman.,-8.334066822,-10.0214395,1.687372681
