,Unnamed: 0,item,plural,classification,frequency_rank,recipient_id,DOsentence,PDsentence,DO_score,PD_score,diff
18,19,119,False,alternating,19,longIndefinite,Juan threw a woman wearing a hat a soda.,Juan threw a soda to a woman wearing a hat.,-6.130512714385986,-4.657668590545654,1.472844123840332
19,20,119,False,alternating,19,shortIndefinite,John threw a woman a soda.,John threw a soda to a woman.,-6.245731830596924,-5.10866117477417,1.137070655822754
20,21,121,False,alternating,21,longIndefinite,Linda pushed a woman who was from work a plate.,Linda pushed a plate to a woman who was from work.,-6.56805419921875,-5.128353595733643,1.4397006034851074
21,22,121,False,alternating,21,shortIndefinite,John pushed a woman a plate.,John pushed a plate to a woman.,-7.4010491371154785,-5.468939781188965,1.9321093559265137
22,23,123,True,alternating,23,longIndefinite,Linda flew a team from work some weapons.,Linda flew some weapons to a team from work.,-7.179109573364258,-6.093991279602051,1.085118293762207
23,24,123,True,alternating,23,shortIndefinite,Bob flew a team some weapons.,Bob flew some weapons to a team.,-7.424438953399658,-6.33673620223999,1.087702751159668
24,25,125,False,alternating,25,longIndefinite,Bob promised a woman who was wearing a hat a chance.,Bob promised a chance to a woman who was wearing a hat.,-5.018930435180664,-4.286654949188232,0.7322754859924316
25,26,125,False,alternating,25,shortIndefinite,Michael promised a man a chance.,Michael promised a chance to a man.,-5.871777057647705,-5.548842430114746,0.322934627532959
26,27,127,False,alternating,27,longIndefinite,John kicked a woman who was from work a football.,John kicked a football to a woman who was from work.,-6.226336479187012,-4.79104471206665,1.4352917671203613
27,28,127,False,alternating,27,shortIndefinite,Michael kicked a woman a football.,Michael kicked a football to a woman.,-6.775777339935303,-4.816273212432861,1.9595041275024414
28,29,129,False,alternating,29,longIndefinite,Alice granted a woman wearing a hat another chance.,Alice granted another chance to a woman wearing a hat.,-5.528031826019287,-5.098143577575684,0.4298882484436035
29,30,129,False,alternating,29,shortIndefinite,Linda granted a man another chance.,Linda granted another chance to a man.,-5.700143337249756,-5.733424186706543,-0.03328084945678711
30,31,131,False,alternating,31,longIndefinite,Michael slipped a man from work a pill.,Michael slipped a pill to a man from work.,-6.541082859039307,-5.607336521148682,0.933746337890625
31,32,131,False,alternating,31,shortIndefinite,John slipped a woman a pill.,John slipped a pill to a woman.,-5.667840957641602,-5.63164758682251,0.0361933708190918
32,33,133,False,alternating,33,longIndefinite,John quoted a man wearing a hat a sentence.,John quoted a sentence to a man wearing a hat.,-5.688528060913086,-4.759366512298584,0.929161548614502
33,34,133,False,alternating,33,shortIndefinite,Michael quoted a woman a sentence.,Michael quoted a sentence to a woman.,-6.891916751861572,-5.720470905303955,1.1714458465576172
34,35,135,False,alternating,35,longIndefinite,Linda owed a woman wearing a hat a job.,Linda owed a job to a woman wearing a hat.,-5.529921531677246,-4.746870040893555,0.7830514907836914
35,36,135,False,alternating,35,shortIndefinite,Bob owed a woman a job.,Bob owed a job to a woman.,-5.251970291137695,-4.856918811798096,0.3950514793395996
36,37,137,False,alternating,37,longIndefinite,Mary slid a man from work a note.,Mary slid a note to a man from work.,-7.134341716766357,-5.418638706207275,1.715703010559082
37,38,137,False,alternating,37,shortIndefinite,Linda slid a woman a note.,Linda slid a note to a woman.,-6.200081825256348,-5.556654453277588,0.6434273719787598
38,39,139,False,alternating,39,longIndefinite,Mary assigned a woman who was from work a desk.,Mary assigned a desk to a woman who was from work.,-5.484736919403076,-4.674860954284668,0.8098759651184082
39,40,139,False,alternating,39,shortIndefinite,Michael assigned a woman a desk.,Michael assigned a desk to a woman.,-6.245494842529297,-5.2079644203186035,1.0375304222106934
40,41,141,False,alternating,41,longIndefinite,Alice guaranteed a man wearing a hat a spot.,Alice guaranteed a spot to a man wearing a hat.,-5.911394119262695,-4.95600700378418,0.9553871154785156
41,42,141,False,alternating,41,shortIndefinite,John guaranteed a man a spot.,John guaranteed a spot to a man.,-6.508033275604248,-5.8383331298828125,0.6697001457214355
42,43,143,False,alternating,43,longIndefinite,John floated a woman who was wearing a hat a bottle.,John floated a bottle to a woman who was wearing a hat.,-5.524162769317627,-4.303778648376465,1.220384120941162
43,44,143,False,alternating,43,shortIndefinite,Michael floated a woman a bottle.,Michael floated a bottle to a woman.,-6.717401027679443,-5.817474365234375,0.8999266624450684
44,45,145,False,alternating,45,longIndefinite,Maria pitched a woman who was from work a proposal.,Maria pitched a proposal to a woman who was from work.,-6.144462585449219,-4.871851921081543,1.2726106643676758
45,46,145,False,alternating,45,shortIndefinite,Bob pitched a man a proposal.,Bob pitched a proposal to a man.,-6.542768955230713,-5.36041259765625,1.182356357574463
46,47,147,False,alternating,47,longIndefinite,Michael shipped a man who was wearing a hat a box.,Michael shipped a box to a man who was wearing a hat.,-5.106119155883789,-4.172827243804932,0.9332919120788574
47,48,147,False,alternating,47,shortIndefinite,Michael shipped a man a box.,Michael shipped a box to a man.,-6.28088903427124,-5.605488300323486,0.6754007339477539
48,49,149,False,alternating,49,longIndefinite,John slammed a woman who was from work a fastball.,John slammed a fastball to a woman who was from work.,-6.9889373779296875,-6.049595355987549,0.9393420219421387
49,50,149,False,alternating,49,shortIndefinite,Bob slammed a woman a fastball.,Bob slammed a fastball to a woman.,-7.959682941436768,-6.442497730255127,1.5171852111816406
50,51,151,False,alternating,51,longIndefinite,Alice signaled a woman from work a formation.,Alice signaled a formation to a woman from work.,-7.183149814605713,-5.934326648712158,1.2488231658935547
51,52,151,False,alternating,51,shortIndefinite,Bob signaled a woman a formation.,Bob signaled a formation to a woman.,-7.622157573699951,-6.1085944175720215,1.5135631561279297
52,53,153,False,alternating,53,longIndefinite,Bob snuck a woman who was from work a cookie.,Bob snuck a cookie to a woman who was from work.,-6.0959672927856445,-5.003311634063721,1.0926556587219238
53,54,153,False,alternating,53,shortIndefinite,Linda snuck a woman a cookie.,Linda snuck a cookie to a woman.,-6.610100269317627,-5.858268737792969,0.7518315315246582
54,55,155,False,alternating,55,longIndefinite,Linda shoved a man who was from work a letter.,Linda shoved a letter to a man who was from work.,-6.493187427520752,-5.169799327850342,1.3233880996704102
55,56,155,False,alternating,55,shortIndefinite,John shoved a woman a letter.,John shoved a letter to a woman.,-7.906719207763672,-5.916853427886963,1.989865779876709
56,57,157,False,alternating,57,longIndefinite,Mary hauled a man who was wearing a hat a shipment.,Mary hauled a shipment to a man who was wearing a hat.,-5.691863059997559,-4.793331623077393,0.898531436920166
57,58,157,False,alternating,57,shortIndefinite,Alice hauled a man a shipment.,Alice hauled a shipment to a man.,-7.686747074127197,-6.509222507476807,1.1775245666503906
58,59,159,False,alternating,59,longIndefinite,Bob willed a woman who was from work a painting.,Bob willed a painting to a woman who was from work.,-5.789485931396484,-4.8282904624938965,0.9611954689025879
59,60,159,False,alternating,59,shortIndefinite,John willed a man a painting.,John willed a painting to a man.,-5.736884593963623,-4.921142578125,0.815742015838623
60,61,161,False,alternating,61,longIndefinite,Mary mailed a woman from work a note.,Mary mailed a note to a woman from work.,-5.679430961608887,-5.013088703155518,0.6663422584533691
61,62,161,False,alternating,61,shortIndefinite,Alice mailed a man a note.,Alice mailed a note to a man.,-5.584827423095703,-5.212473392486572,0.37235403060913086
62,63,163,False,alternating,63,longIndefinite,Maria phoned a man who was from work a request.,Maria phoned a request to a man who was from work.,-5.3555803298950195,-4.649978160858154,0.7056021690368652
63,64,163,False,alternating,63,shortIndefinite,Maria phoned a woman a request.,Maria phoned a request to a woman.,-6.127317905426025,-5.096879482269287,1.0304384231567383
64,65,165,False,alternating,65,longIndefinite,John flung a woman wearing a hat an apple.,John flung an apple to a woman wearing a hat.,-6.606290817260742,-5.059096336364746,1.547194480895996
65,66,165,False,alternating,65,shortIndefinite,Linda flung a man an apple.,Linda flung an apple to a man.,-6.385220050811768,-5.836933612823486,0.5482864379882812
66,67,167,False,alternating,67,longIndefinite,Alice chucked a woman who was wearing a hat a bag.,Alice chucked a bag to a woman who was wearing a hat.,-4.702747821807861,-3.5606348514556885,1.1421129703521729
67,68,167,False,alternating,67,shortIndefinite,Juan chucked a woman a bag.,Juan chucked a bag to a woman.,-5.70555305480957,-4.967754364013672,0.7377986907958984
68,69,169,False,alternating,69,longIndefinite,John repaid a woman from work some money.,John repaid some money to a woman from work.,-6.441714763641357,-5.288069725036621,1.1536450386047363
69,70,169,False,alternating,69,shortIndefinite,Maria repaid a woman some money.,Maria repaid some money to a woman.,-6.359426975250244,-5.390255451202393,0.9691715240478516
70,71,171,False,alternating,71,longIndefinite,Alice wheeled a man wearing a hat some fruit.,Alice wheeled some fruit to a man wearing a hat.,-6.220925807952881,-4.502484321594238,1.7184414863586426
71,72,171,False,alternating,71,shortIndefinite,Mary wheeled a man some fruit.,Mary wheeled some fruit to a man.,-6.590195655822754,-5.422471523284912,1.1677241325378418
72,73,173,False,alternating,73,longIndefinite,John hurled a woman from work a ball.,John hurled a ball to a woman from work.,-7.381854057312012,-5.581888198852539,1.7999658584594727
73,74,173,False,alternating,73,shortIndefinite,Linda hurled a man a ball.,Linda hurled a ball to a man.,-6.318965435028076,-5.073929786682129,1.2450356483459473
74,75,175,False,alternating,75,longIndefinite,Bob faxed a woman who was from work a form.,Bob faxed a form to a woman who was from work.,-5.783707141876221,-4.644656181335449,1.1390509605407715
75,76,175,False,alternating,75,shortIndefinite,John faxed a woman a form.,John faxed a form to a woman.,-5.854409217834473,-4.93406867980957,0.9203405380249023
76,77,177,False,alternating,77,longIndefinite,Michael telephoned a man from work some news.,Michael telephoned some news to a man from work.,-5.514462471008301,-5.649971008300781,-0.13550853729248047
77,78,177,False,alternating,77,shortIndefinite,Maria telephoned a man some news.,Maria telephoned some news to a man.,-5.447849273681641,-5.744946002960205,-0.29709672927856445
78,79,179,False,alternating,79,longIndefinite,John heaved a man who was wearing a hat a ball.,John heaved a ball to a man who was wearing a hat.,-5.251989841461182,-4.27956485748291,0.9724249839782715
79,80,179,False,alternating,79,shortIndefinite,Mary heaved a man a ball.,Mary heaved a ball to a man.,-6.250601768493652,-5.507267475128174,0.7433342933654785
80,81,181,False,alternating,81,longIndefinite,Mary slung a man who was wearing a hat a glance.,Mary slung a glance to a man who was wearing a hat.,-5.087531566619873,-4.223058700561523,0.8644728660583496
81,82,181,False,alternating,81,shortIndefinite,Bob slung a man a glance.,Bob slung a glance to a man.,-6.499812126159668,-5.825360298156738,0.6744518280029297
82,83,183,False,alternating,83,longIndefinite,Linda loaned a man from work some equipment.,Linda loaned some equipment to a man from work.,-5.387696743011475,-4.923688888549805,0.4640078544616699
83,84,183,False,alternating,83,shortIndefinite,John loaned a man some equipment.,John loaned some equipment to a man.,-5.677091121673584,-5.058747291564941,0.6183438301086426
84,85,185,False,alternating,85,longIndefinite,Alice ceded a woman wearing a hat a case.,Alice ceded a case to a woman wearing a hat.,-6.349556922912598,-4.6069817543029785,1.7425751686096191
85,86,185,False,alternating,85,shortIndefinite,Michael ceded a man a case.,Michael ceded a case to a man.,-6.588533878326416,-5.2080302238464355,1.3805036544799805
86,87,187,False,alternating,87,longIndefinite,Mary lugged a woman from work some groceries.,Mary lugged some groceries to a woman from work.,-6.599578380584717,-5.2777581214904785,1.3218202590942383
87,88,187,False,alternating,87,shortIndefinite,Mary lugged a woman some groceries.,Mary lugged some groceries to a woman.,-6.158882141113281,-5.522100925445557,0.6367812156677246
88,89,189,True,alternating,89,longIndefinite,Linda bused a team from work some instruments.,Linda bused some instruments to a team from work.,-6.9953107833862305,-6.2682881355285645,0.727022647857666
89,90,189,True,alternating,89,shortIndefinite,Mary bused a team some instruments.,Mary bused some instruments to a team.,-7.208227634429932,-6.520997524261475,0.687230110168457
90,91,191,True,alternating,91,longIndefinite,Bob carted a team from work some books.,Bob carted some books to a team from work.,-6.929510116577148,-5.865327835083008,1.0641822814941406
91,92,191,True,alternating,91,shortIndefinite,Maria carted a team some books.,Maria carted some books to a team.,-6.5700154304504395,-5.695018291473389,0.8749971389770508
92,93,193,False,alternating,93,longIndefinite,Maria punted a woman who was wearing a hat a ball.,Maria punted a ball to a woman who was wearing a hat.,-5.39259147644043,-4.006768226623535,1.3858232498168945
93,94,193,False,alternating,93,shortIndefinite,John punted a woman a ball.,John punted a ball to a woman.,-6.8775634765625,-5.029842376708984,1.8477210998535156
94,95,195,False,alternating,95,longIndefinite,John bequeathed a man wearing a hat a portrait.,John bequeathed a portrait to a man wearing a hat.,-4.647459506988525,-3.817701816558838,0.8297576904296875
95,96,195,False,alternating,95,shortIndefinite,Linda bequeathed a man a portrait.,Linda bequeathed a portrait to a man.,-4.582545280456543,-4.331669807434082,0.25087547302246094
96,97,197,False,alternating,97,longIndefinite,Alice cabled a man from work some directions.,Alice cabled some directions to a man from work.,-5.557065486907959,-5.091318130493164,0.4657473564147949
97,98,197,False,alternating,97,shortIndefinite,Bob cabled a man some directions.,Bob cabled some directions to a man.,-6.2453813552856445,-5.7531023025512695,0.492279052734375
98,99,199,False,alternating,99,longIndefinite,Michael catapulted a man who was wearing a hat a container.,Michael catapulted a container to a man who was wearing a hat.,-5.5666046142578125,-5.0283613204956055,0.538243293762207
99,100,199,False,alternating,99,shortIndefinite,Alice catapulted a woman a container.,Alice catapulted a container to a woman.,-7.226484775543213,-6.367183685302734,0.8593010902404785
100,101,1,False,non-alternating,1,longIndefinite,John said a woman from work a word.,John said a word to a woman from work.,-6.2061238288879395,-4.4465227127075195,1.75960111618042
101,102,1,False,non-alternating,1,shortIndefinite,Michael said a man a word.,Michael said a word to a man.,-6.5129547119140625,-4.447232723236084,2.0657219886779785
102,103,3,False,non-alternating,3,longIndefinite,Michael reported a man who was from work some numbers.,Michael reported some numbers to a man who was from work.,-6.934487342834473,-5.180241107940674,1.7542462348937988
103,104,3,False,non-alternating,3,shortIndefinite,John reported a woman some numbers.,John reported some numbers to a woman.,-7.930087566375732,-5.737856864929199,2.192230701446533
104,105,5,False,non-alternating,5,longIndefinite,Alice raised a man from work a bucket.,Alice raised a bucket to a man from work.,-6.511765480041504,-5.834997177124023,0.6767683029174805
105,106,5,False,non-alternating,5,shortIndefinite,Maria raised a man a bucket.,Maria raised a bucket to a man.,-6.451658248901367,-5.333136558532715,1.1185216903686523
106,107,7,False,non-alternating,7,longIndefinite,Mary described a man wearing a hat a headline.,Mary described a headline to a man wearing a hat.,-5.586559772491455,-5.432231426239014,0.1543283462524414
107,108,7,False,non-alternating,7,shortIndefinite,Alice described a woman a headline.,Alice described a headline to a woman.,-7.0908660888671875,-5.937625408172607,1.15324068069458
108,109,9,False,non-alternating,9,longIndefinite,Mary stated a woman wearing a hat an idea.,Mary stated an idea to a woman wearing a hat.,-5.946556568145752,-4.872385025024414,1.074171543121338
109,110,9,False,non-alternating,9,shortIndefinite,Bob stated a woman an idea.,Bob stated an idea to a woman.,-7.120813846588135,-5.4102983474731445,1.7105154991149902
110,111,11,False,non-alternating,11,longIndefinite,Juan presented a woman from work a painting.,Juan presented a painting to a woman from work.,-5.955451488494873,-5.299864768981934,0.6555867195129395
111,112,11,False,non-alternating,11,shortIndefinite,Alice presented a man a painting.,Alice presented a painting to a man.,-5.485658645629883,-4.835329532623291,0.6503291130065918
112,113,13,False,non-alternating,13,longIndefinite,Bob addressed a man wearing a hat a message.,Bob addressed a message to a man wearing a hat.,-5.603063106536865,-4.874701499938965,0.7283616065979004
113,114,13,False,non-alternating,13,shortIndefinite,Alice addressed a woman a message.,Alice addressed a message to a woman.,-6.728883266448975,-5.120049953460693,1.6088333129882812
114,115,15,False,non-alternating,15,longIndefinite,Alice admitted a man who was wearing a hat a slip-up.,Alice admitted a slip-up to a man who was wearing a hat.,-4.844979286193848,-4.078753471374512,0.7662258148193359
115,116,15,False,non-alternating,15,shortIndefinite,Alice admitted a woman a slip-up.,Alice admitted a slip-up to a woman.,-5.993582725524902,-4.966364860534668,1.0272178649902344
116,117,17,False,non-alternating,17,longIndefinite,Bob announced a woman who was from work some new results.,Bob announced some new results to a woman who was from work.,-6.581010818481445,-5.552663326263428,1.0283474922180176
117,118,17,False,non-alternating,17,shortIndefinite,Maria announced a man some new results.,Maria announced some new results to a man.,-7.617153167724609,-6.386056900024414,1.2310962677001953
118,119,19,False,non-alternating,19,longIndefinite,Juan expressed a man who was wearing a hat a thought.,Juan expressed a thought to a man who was wearing a hat.,-5.903078556060791,-4.339850902557373,1.563227653503418
119,120,19,False,non-alternating,19,shortIndefinite,Michael expressed a woman a thought.,Michael expressed a thought to a woman.,-7.501703262329102,-5.406636714935303,2.095066547393799
120,121,21,False,non-alternating,21,longIndefinite,Michael contributed a woman who was from work some food.,Michael contributed some food to a woman who was from work.,-6.8554487228393555,-5.433567047119141,1.4218816757202148
121,122,21,False,non-alternating,21,shortIndefinite,Maria contributed a man some food.,Maria contributed some food to a man.,-6.632646083831787,-5.7375640869140625,0.8950819969177246
122,123,23,False,non-alternating,23,longIndefinite,Bob recommended a woman wearing a hat a band.,Bob recommended a band to a woman wearing a hat.,-6.363246440887451,-5.264039993286133,1.0992064476013184
123,124,23,False,non-alternating,23,shortIndefinite,Maria recommended a woman a band.,Maria recommended a band to a woman.,-7.147624969482422,-5.784423828125,1.3632011413574219
124,125,25,False,non-alternating,25,longIndefinite,Michael repeated a man wearing a hat some words.,Michael repeated some words to a man wearing a hat.,-6.61173152923584,-4.530575752258301,2.081155776977539
125,126,25,False,non-alternating,25,shortIndefinite,Alice repeated a woman some words.,Alice repeated some words to a woman.,-7.007490158081055,-5.267535209655762,1.739954948425293
126,127,27,False,non-alternating,27,longIndefinite,John proposed a woman from work an idea.,John proposed an idea to a woman from work.,-6.210381031036377,-4.528975009918213,1.681406021118164
127,128,27,False,non-alternating,27,shortIndefinite,Mary proposed a man an idea.,Mary proposed an idea to a man.,-6.151237964630127,-4.927117347717285,1.2241206169128418
128,129,29,False,non-alternating,29,longIndefinite,Michael displayed a man wearing a hat a photograph.,Michael displayed a photograph to a man wearing a hat.,-6.061066627502441,-4.817439079284668,1.2436275482177734
129,130,29,False,non-alternating,29,shortIndefinite,Juan displayed a man a photograph.,Juan displayed a photograph to a man.,-6.638781547546387,-5.971492290496826,0.6672892570495605
130,131,31,False,non-alternating,31,longIndefinite,Maria shouted a woman wearing a hat a name.,Maria shouted a name to a woman wearing a hat.,-5.75417423248291,-4.671224117279053,1.0829501152038574
131,132,31,False,non-alternating,31,shortIndefinite,Linda shouted a man a name.,Linda shouted a name to a man.,-5.7908220291137695,-5.403199672698975,0.3876223564147949
132,133,33,False,non-alternating,33,longIndefinite,John yelled a woman from work some directions.,John yelled some directions to a woman from work.,-6.676079273223877,-5.473215103149414,1.202864170074463
133,134,33,False,non-alternating,33,shortIndefinite,Maria yelled a man some directions.,Maria yelled some directions to a man.,-7.294199466705322,-5.719855308532715,1.5743441581726074
134,135,35,False,non-alternating,35,longIndefinite,Linda communicated a woman from work a point.,Linda communicated a point to a woman from work.,-6.898983001708984,-5.611643314361572,1.287339687347412
135,136,35,False,non-alternating,35,shortIndefinite,Juan communicated a man a point.,Juan communicated a point to a man.,-7.344931602478027,-6.019475936889648,1.325455665588379
136,137,37,False,non-alternating,37,longIndefinite,John restored a woman who was wearing a hat some money.,John restored some money to a woman who was wearing a hat.,-5.630444049835205,-4.389036655426025,1.2414073944091797
137,138,37,False,non-alternating,37,shortIndefinite,Bob restored a man some money.,Bob restored some money to a man.,-6.588952541351318,-5.799506187438965,0.7894463539123535
138,139,39,False,non-alternating,39,longIndefinite,John snapped a man who was wearing a hat a comment.,John snapped a comment to a man who was wearing a hat.,-5.307017803192139,-4.227527141571045,1.0794906616210938
139,140,39,False,non-alternating,39,shortIndefinite,Michael snapped a man a comment.,Michael snapped a comment to a man.,-7.588490962982178,-6.003310203552246,1.5851807594299316
140,141,41,True,non-alternating,41,longIndefinite,John distributed a team from work some books.,John distributed some books to a team from work.,-7.345186710357666,-5.8285298347473145,1.5166568756103516
141,142,41,True,non-alternating,41,shortIndefinite,Linda distributed a team some books.,Linda distributed some books to a team.,-6.9368062019348145,-5.832714557647705,1.1040916442871094
142,143,43,True,non-alternating,43,longIndefinite,Mary donated a team from work a painting.,Mary donated a painting to a team from work.,-6.898123741149902,-5.544471740722656,1.353652000427246
143,144,43,True,non-alternating,43,shortIndefinite,Bob donated a team a painting.,Bob donated a painting to a team.,-6.919977188110352,-5.813870906829834,1.1061062812805176
144,145,45,False,non-alternating,45,longIndefinite,Mary administered a woman who was wearing a hat an antidote.,Mary administered an antidote to a woman who was wearing a hat.,-5.119954586029053,-4.208896636962891,0.9110579490661621
145,146,45,False,non-alternating,45,shortIndefinite,Bob administered a woman an antidote.,Bob administered an antidote to a woman.,-6.126194000244141,-5.369442462921143,0.756751537322998
146,147,47,False,non-alternating,47,longIndefinite,Juan conveyed a man from work a thought.,Juan conveyed a thought to a man from work.,-6.939500331878662,-5.684713363647461,1.2547869682312012
147,148,47,False,non-alternating,47,shortIndefinite,Alice conveyed a man a thought.,Alice conveyed a thought to a man.,-6.235132694244385,-5.193415641784668,1.0417170524597168
148,149,49,False,non-alternating,49,longIndefinite,Juan blabbed a man who was wearing a hat some information.,Juan blabbed some information to a man who was wearing a hat.,-5.074475288391113,-3.7849462032318115,1.2895290851593018
149,150,49,False,non-alternating,49,shortIndefinite,Michael blabbed a woman some information.,Michael blabbed some information to a woman.,-5.663157939910889,-4.44882345199585,1.214334487915039
150,151,51,False,non-alternating,51,longIndefinite,Maria surrendered a woman wearing a hat some guns.,Maria surrendered some guns to a woman wearing a hat.,-6.810781955718994,-5.448708534240723,1.3620734214782715
151,152,51,False,non-alternating,51,shortIndefinite,John surrendered a woman some guns.,John surrendered some guns to a woman.,-7.511159896850586,-5.954733371734619,1.5564265251159668
152,153,53,False,non-alternating,53,longIndefinite,Bob articulated a woman from work a rule.,Bob articulated a rule to a woman from work.,-7.6168694496154785,-6.029141426086426,1.5877280235290527
153,154,53,False,non-alternating,53,shortIndefinite,Bob articulated a man a rule.,Bob articulated a rule to a man.,-7.820898532867432,-6.25480318069458,1.5660953521728516
154,155,55,False,non-alternating,55,longIndefinite,Linda groaned a man wearing a hat a reply.,Linda groaned a reply to a man wearing a hat.,-6.495501518249512,-4.777599811553955,1.7179017066955566
155,156,55,False,non-alternating,55,shortIndefinite,Alice groaned a man a reply.,Alice groaned a reply to a man.,-6.542246341705322,-5.360359191894531,1.181887149810791
156,157,57,False,non-alternating,57,longIndefinite,Michael roared a woman who was from work an order.,Michael roared an order to a woman who was from work.,-6.262223243713379,-5.220215320587158,1.0420079231262207
157,158,57,False,non-alternating,57,shortIndefinite,Mary roared a woman an order.,Mary roared an order to a woman.,-6.683023929595947,-5.897611141204834,0.7854127883911133
158,159,59,False,non-alternating,59,longIndefinite,Maria recounted a woman from work some information.,Maria recounted some information to a woman from work.,-7.618754863739014,-5.695732593536377,1.9230222702026367
159,160,59,False,non-alternating,59,shortIndefinite,Michael recounted a man some information.,Michael recounted some information to a man.,-8.387848854064941,-6.4275312423706055,1.960317611694336
160,161,61,False,non-alternating,61,longIndefinite,Mary denounced a man from work a law.,Mary denounced a law to a man from work.,-7.27319860458374,-6.385594844818115,0.887603759765625
161,162,61,False,non-alternating,61,shortIndefinite,Mary denounced a man a law.,Mary denounced a law to a man.,-7.366171360015869,-6.535427570343018,0.8307437896728516
162,163,63,False,non-alternating,63,longIndefinite,Alice murmured a woman from work a comment.,Alice murmured a comment to a woman from work.,-6.464639663696289,-5.064307689666748,1.400331974029541
163,164,63,False,non-alternating,63,shortIndefinite,Mary murmured a woman a comment.,Mary murmured a comment to a woman.,-6.666981220245361,-4.965408802032471,1.7015724182128906
164,165,65,False,non-alternating,65,longIndefinite,Michael moaned a man wearing a hat a plea.,Michael moaned a plea to a man wearing a hat.,-6.968932151794434,-4.966446399688721,2.002485752105713
165,166,65,False,non-alternating,65,shortIndefinite,Michael moaned a man a plea.,Michael moaned a plea to a man.,-7.238061428070068,-5.604114532470703,1.6339468955993652
166,167,67,True,non-alternating,67,longIndefinite,Alice dispatched a team from work some meals.,Alice dispatched some meals to a team from work.,-7.218837738037109,-6.262869834899902,0.955967903137207
167,168,67,True,non-alternating,67,shortIndefinite,Linda dispatched a team some meals.,Linda dispatched some meals to a team.,-7.65498685836792,-6.891901016235352,0.7630858421325684
168,169,69,False,non-alternating,69,longIndefinite,Maria mumbled a man from work some news.,Maria mumbled some news to a man from work.,-6.940342903137207,-5.5668134689331055,1.3735294342041016
169,170,69,False,non-alternating,69,shortIndefinite,John mumbled a man some news.,John mumbled some news to a man.,-7.053347587585449,-5.588210582733154,1.465137004852295
170,171,71,True,non-alternating,71,longIndefinite,Mary furnished a team from work some forms.,Mary furnished some forms to a team from work.,-7.602186679840088,-6.416020393371582,1.1861662864685059
171,172,71,True,non-alternating,71,shortIndefinite,John furnished a team some forms.,John furnished some forms to a team.,-8.260576248168945,-7.018918037414551,1.2416582107543945
