"","sent_pair_id","sentence","partid","verb_id","verb","construct","classification","IO","frequency_rank","counter","group","Value","zscores","diff_avg","diff_gpt2","diff_gpt2_med","diff_gpt2_large","diff_gpt2_xl","score_100M","score_gpt2","score_gpt2med","score_gpt2large","score_gpt2xl"
"26",114,"Alice addressed a woman a message.","5fcc2ade9fd435a7167cf375",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",53,0.162366668165816,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"27",114,"Alice addressed a woman a message.","60b8d294c3007957fb5b9965",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",0,-0.97030175102561,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"28",114,"Alice addressed a woman a message.","62ec69506243b988cb9dc86f",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",10,-1.10001160244183,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"29",114,"Alice addressed a woman a message.","634f29a90d8ff679aa934ab1",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",56,-0.0508910969016291,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"30",114,"Alice addressed a woman a message.","5c3630c83ce2c8000111b504",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",11,-1.01799984752222,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"31",114,"Alice addressed a woman a message.","641a9e9fa6c98ff5f99948d2",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",60,0.206244662519385,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"32",114,"Alice addressed a woman a message.","55fc975977f33b0012cb296c",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",18,-0.727167475417908,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"33",114,"Alice addressed a woman a message.","5eee8bf63c65b833cab3c8bd",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",20,-0.894877878566514,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"34",114,"Alice addressed a woman a message.","63c499bfa61a4ff762d68d3f",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",40,-0.7118040705696,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"35",114,"Alice addressed a woman a message.","5dbd1569f8223b28d73ed6ae",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",17,-0.777564728829037,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"36",114,"Alice addressed a woman a message.","613fb653aa6f033cb05cc587",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",0,-1.05684709487172,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"37",114,"Alice addressed a woman a message.","62869a1b7fff9c9a48fe6087",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",40,-0.535488475167189,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"38",114,"Alice addressed a woman a message.","579983292fc0d400012c8937",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",6,-0.932074266712988,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"39",114,"Alice addressed a woman a message.","5c5c6a188c08e90001116add",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",87,0.562524621363093,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"40",114,"Alice addressed a woman a message.","6294dc2e299161b3e3a867db",13,"addressed","DOsentence","non-alternating","shortIndefinite",13,2,"C",17,-0.940178641528149,1.21782865524292,0.871722221374512,1.60883331298828,1.60883331298828,1.60883331298828,-6.06902952194214,-5.67615652084351,-6.72888326644897,-6.72888326644897,-6.72888326644897
"41",115,"Alice admitted a man who was wearing a hat a slip-up.","65ca7fdb27a7e5bf553628b0",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",31,-0.896764138947997,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"42",115,"Alice admitted a man who was wearing a hat a slip-up.","61622988becea395692152a3",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",0,-1.03782780800124,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"43",115,"Alice admitted a man who was wearing a hat a slip-up.","5dad4c34b3446a0015e3de93",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",23,-1.03582323148716,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"44",115,"Alice admitted a man who was wearing a hat a slip-up.","6138af26127651134a88842c",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",0,-1.26093554824547,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"45",115,"Alice admitted a man who was wearing a hat a slip-up.","5f831c425ca1f40800de0cd4",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",35,-0.905246639875172,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"46",115,"Alice admitted a man who was wearing a hat a slip-up.","5e654091c8b7cc011cf84bd1",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",0,-1.22877293699151,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"47",115,"Alice admitted a man who was wearing a hat a slip-up.","627eb71410801644729fb08a",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",52,-0.218398707150574,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"48",115,"Alice admitted a man who was wearing a hat a slip-up.","5e815da1ea45cb8411500ff6",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",40,-0.476505301814162,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"49",115,"Alice admitted a man who was wearing a hat a slip-up.","600150a39d652729f84daf83",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",4,-1.58147581458211,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"50",115,"Alice admitted a man who was wearing a hat a slip-up.","60ff26e2e30862fdb8531934",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",17,-0.85329439613528,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"51",115,"Alice admitted a man who was wearing a hat a slip-up.","63c3c1c6821ec42e4b9a1313",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",0,-1.79192286947332,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"52",115,"Alice admitted a man who was wearing a hat a slip-up.","5a0d9553fe645f0001e9f852",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",2,-1.02512640746294,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"53",115,"Alice admitted a man who was wearing a hat a slip-up.","651ac8c9baddca3d4cecd663",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",7,-1.17959648735684,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"54",115,"Alice admitted a man who was wearing a hat a slip-up.","5fd6ebe9b77a3d65df0c0674",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",17,-0.59995200823108,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"55",115,"Alice admitted a man who was wearing a hat a slip-up.","5b25d4db0ec82d0001d1fdde",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",53,-0.537266064120889,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"56",115,"Alice admitted a man who was wearing a hat a slip-up.","65410e514ca6fcbe3dbf7697",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",48,-0.304763236541019,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"57",115,"Alice admitted a man who was wearing a hat a slip-up.","604c116bbb5f48fd0489e799",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",0,-1.3470663165162,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"58",115,"Alice admitted a man who was wearing a hat a slip-up.","6484c219209c24da75a14964",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",99,0.568937064002168,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"59",115,"Alice admitted a man who was wearing a hat a slip-up.","65e975039c7865e835a2936c",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",16,-0.646525997522136,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"60",115,"Alice admitted a man who was wearing a hat a slip-up.","65ca3ecfbd22e753c3b2d958",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",0,-1.31597330508071,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"61",115,"Alice admitted a man who was wearing a hat a slip-up.","5d7f52a01835270019e9f9f2",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",86,1.0625292913601,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"62",115,"Alice admitted a man who was wearing a hat a slip-up.","63e52066b0f31aee3860d8c2",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",18,-0.946326916445104,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"63",115,"Alice admitted a man who was wearing a hat a slip-up.","63d0e7b048922830511a3402",15,"admitted","DOsentence","non-alternating","longIndefinite",15,4,"E",70,0.575492031892884,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-4.77063465118408,-4.7514443397522,-4.84497928619385,-4.84497928619385,-4.84497928619385
"64",115,"Alice admitted a slip-up to a man who was wearing a hat.","5b92b49921e7200001f530a0",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",77,0.569608494646215,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"65",115,"Alice admitted a slip-up to a man who was wearing a hat.","5dd43c63390fb6428d4974f0",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",79,0.617374418937064,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"66",115,"Alice admitted a slip-up to a man who was wearing a hat.","6537d3aef0f4a4896f7c3ae9",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",95,0.871608809312658,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"67",115,"Alice admitted a slip-up to a man who was wearing a hat.","5ac399bce734400001da2257",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",99,1.07226716717388,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"68",115,"Alice admitted a slip-up to a man who was wearing a hat.","63d2c192777fb7d26c001146",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",0,-0.896287367987985,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"69",115,"Alice admitted a slip-up to a man who was wearing a hat.","60a7d7b70d3cf8f48a8a490d",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",91,0.998981043007557,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"70",115,"Alice admitted a slip-up to a man who was wearing a hat.","6362852176f08a3984fa6ef1",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",99,0.899350885597939,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"71",115,"Alice admitted a slip-up to a man who was wearing a hat.","653bcdc635d456f406e3451b",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",99,0.972240590039715,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"72",115,"Alice admitted a slip-up to a man who was wearing a hat.","607457406c1c8882f0525b15",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",57,0.0772580304278894,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"73",115,"Alice admitted a slip-up to a man who was wearing a hat.","599bf0606c165e000113fe27",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",82,0.955993887238672,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"74",115,"Alice admitted a slip-up to a man who was wearing a hat.","63bdd0745fa04b7ce44bb161",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",72,0.615926792053476,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"75",115,"Alice admitted a slip-up to a man who was wearing a hat.","60d93de1c8d49e78517751ff",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",99,1.08242672318193,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"76",115,"Alice admitted a slip-up to a man who was wearing a hat.","603db29d1c38decc254d8149",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",96,1.17827200352571,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"77",115,"Alice admitted a slip-up to a man who was wearing a hat.","56eac3b6e6c248000b172e04",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",93,1.05522908948067,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"78",115,"Alice admitted a slip-up to a man who was wearing a hat.","65e2778796fa56c247bbdc81",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",88,1.08632565875414,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"79",115,"Alice admitted a slip-up to a man who was wearing a hat.","6348295691ff6d632a509172",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",68,0.416227381618412,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
"80",115,"Alice admitted a slip-up to a man who was wearing a hat.","617531b45568af8db14c3a1f",15,"admitted","PDsentence","non-alternating","longIndefinite",15,5,"F",92,1.06538679619824,0.95374608039856,0.733512878417969,0.766225814819336,0.766225814819336,0.766225814819336,-3.81688857078552,-4.01793146133423,-4.07875347137451,-4.07875347137451,-4.07875347137451
